Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
ICE1,ICE1_2,"['ICE1_3', 'ICE1_4']","en la actualidad, puede resultar un poco difícil (encontra) [encontrar] buenas noticias",encontra,"ICE1_3 - encontra
>> , se puede encontro fruta que no

",encontrar,"ICE1_3 - encontrar
>> la globalización para encontrar soluciones internacionales para

ICE1_4 - encontrar
>> a quien pueda encontrar a el tiburón
>> y pescadores para encontrar y matar a

"
ICE1,ICE1_2,"['ICE1_3', 'ICE1_4']",y dañen tanto (al) [el] planeta como a todos los seres vivos,al,,el,"ICE1_3 - el
>> La globalización , ¿
>> mucha frecuencia sobre la globalización .
>> Con las nuevas tecnologias que
>> ha realmente mejorado las vidas de las
>> solo benefician a las personas que tienen
>> un cuarto de la población mundial vive
>> como África , la globalización no ha
>> ver claramente que la lucha contra pobreza
>> A pesar de el mercado global ,
>> La globalización sí que
>> - pero también los ha destruido .
>> En Alemania , la globalización ha provocado
>> Para concluir , la globalizacion es tanto
>> Ha cambiado completamente la economia de el
>> , y aprovechar las oportunidades que nos

ICE1_4 - el
>> Horror en la Playa
>> otra tragedia en el pueblo costero de
>> La pequeña comunidad depende
>> Sin embargo , la diversión ha cesado
>> La primera fatalidad vino
>> Desapareció en la madrugada , después
>> suceso reveló también la corrupción en el
>> fue proporcionada por el propio alcalde de
>> otra muerte en la playa , que
>> estaban presentes durante el ataque , pero
>> múltiples testigos , el alcalde no pudo
>> La víctima era un
>> La madre de el
>> evidente que todo el pueblo está conmocionado
>> Tengan la seguridad de que
>> La policía seguirá investigando
>> es esperar que el pueblo no vea

"
ICE1,ICE1_2,"['ICE1_3', 'ICE1_4']","el Protocolo de Montreal, (lo que es) un acuerdo internacional",lo que es,,,
ICE1,ICE1_2,"['ICE1_3', 'ICE1_4']",que permiten que (estes) [estos] rayos nocivos lleguen hasta nosotros,estes,"ICE1_3 - estes
>> Alemania ; pero estas cosas solo benefician
>> universal , pero esto tardó más de

ICE1_4 - estes
>> Esta semana se ha
>> cesado de repente este año debido a
>> Este triste suceso reveló
>> ha descubierto que esta mentira fue proporcionada
>> Esta peligrosa decisión provocó
>> En esta ocasión , debido
>> una tragedia como esta . ""
>> En este punto , todo

",estos,"ICE1_3 - estos
>> Alemania ; pero estas cosas solo benefician
>> universal , pero esto tardó más de

ICE1_4 - estos
>> Esta semana se ha
>> cesado de repente este año debido a
>> Este triste suceso reveló
>> ha descubierto que esta mentira fue proporcionada
>> Esta peligrosa decisión provocó
>> En esta ocasión , debido
>> una tragedia como esta . ""
>> En este punto , todo

"
ICE1,ICE1_2,"['ICE1_3', 'ICE1_4']",desde dilemas (pequeñas) [pequeños],pequeñas,"ICE1_4 - pequeñas
>> La pequeña comunidad depende principalmente

",pequeños,"ICE1_4 - pequeños
>> La pequeña comunidad depende principalmente

"
ICE1,ICE1_2,"['ICE1_3', 'ICE1_4']",desde (dilemas) [problemas] pequeños,dilemas,,problemas,"ICE1_3 - problemas
>> para combatir contra problemas tales como la

"
ICE1,ICE1_2,"['ICE1_3', 'ICE1_4']",lo que demuestra aún más el [extenso] éxito (extenso) provocado por el protocolo,extenso,,extenso,
ICE1,ICE1_2,"['ICE1_3', 'ICE1_4']",para poder disfrutar de (nuestra) [nuestro] planeta el mayor tiempo posible,nuestra,"ICE1_3 - nuestra
>> que ha cambiado nuestra manera de vivir

",nuestro,"ICE1_3 - nuestro
>> que ha cambiado nuestra manera de vivir

"
ICE1,ICE1_3,['ICE1_4'],enseñanza (público) [pública] universal,público,"ICE1_4 - público
>> playas a el público en cuanto se

",pública,"ICE1_4 - pública
>> playas a el público en cuanto se

"
ICE1,ICE1_3,['ICE1_4'],y [no] hacen nada para disminuir la tasa de pobreza,,,no,"ICE1_4 - no
>> , que egoístamente no quería cerrar las
>> , el alcalde no pudo negar la
>> posible para que no vuelva a ocurrir
>> investigando por qué no se cerraron las
>> que el pueblo no vea otro desastre

"
ICE1,ICE1_3,['ICE1_4'],se puede (encontra) [encontrar] fruta que no esté de temporada,encontra,,encontrar,"ICE1_4 - encontrar
>> a quien pueda encontrar a el tiburón
>> y pescadores para encontrar y matar a

"
ICE1,ICE1_3,['ICE1_4'],hacer negocios con personas (quienes) [que] quizás estén en el otro lado del mundo,quienes,"ICE1_4 - quienes
>> 3.000 dólares a quien pueda encontrar a

",que,"ICE1_4 - que
>> joven bañadora , que ha sido nombrada
>> pero ahora sabemos que era mentira ,
>> se ha descubierto que esta mentira fue
>> la playa , que podría haber se
>> un niño joven que había estado disfrutando
>> a el tiburón que mató a su
>> Es evidente que todo el pueblo
>> la seguridad de que estamos haciendo todo
>> y es probable que se impongan sanciones
>> , todo lo que se puede hacer

"
ICE1,ICE1_3,['ICE1_4'],mientras (tanto) [que] las personas más ricas,tanto,,que,"ICE1_4 - que
>> joven bañadora , que ha sido nombrada
>> pero ahora sabemos que era mentira ,
>> se ha descubierto que esta mentira fue
>> la playa , que podría haber se
>> un niño joven que había estado disfrutando
>> a el tiburón que mató a su
>> Es evidente que todo el pueblo
>> la seguridad de que estamos haciendo todo
>> y es probable que se impongan sanciones
>> , todo lo que se puede hacer

"
ICE1,ICE1_3,['ICE1_4'],"en cuanto [a] la pobreza, tenemos que hacer algo ahora",,,a,"ICE1_4 - a
>> este año debido a presuntos ataques de
>> después de asistir a una fiesta en
>> muerte se atribuyó a un accidente marítimo
>> nadie pudo salvar a la víctima .
>> ocasión , debido a múltiples testigos ,
>> de 3.000 dólares a quien pueda encontrar
>> Martin Brody garantizó a la población su
>> que no vuelva a ocurrir una tragedia
>> cerraron las playas a el público en

"
ICE1,ICE1_3,['ICE1_4'],con las nuevas (tecnologias) [tecnologías],tecnologias,,tecnologías,
ICE1,ICE1_3,['ICE1_4'],¿pero ha realmente mejorado las vidas de (las personas del) [todo el] mundo?,las personas del,,todo el,"ICE1_4 - todo el
>> Es evidente que todo el pueblo está conmocionado

"
ICE1,ICE1_3,['ICE1_4'],que no esté de temporada en (su) [el propio] país,su,"ICE1_4 - su
>> depende principalmente de sus playas durante el
>> En principio , su muerte se atribuyó
>> un tiburón en sus playas , y
>> la playa con su madre cuando ocurrió
>> que mató a su hijo .
>> a la población su seguridad con la

",el propio,"ICE1_4 - el propio
>> fue proporcionada por el propio alcalde de el

"
ICE1,ICE1_3,['ICE1_4'],pero estas (cosas) [comodidades] solo benefician a las personas que tienen dinero,cosas,,comodidades,
ICE1,ICE1_3,['ICE1_4'],que se puede ver (a través del) [en el] mundo entero,a través del,,en el,"ICE1_4 - en el
>> Horror en la Playa
>> producido otra tragedia en el pueblo costero de
>> ataques de tiburones en la zona .
>> primera fatalidad vino en la forma de una
>> Desapareció en la madrugada , después
>> también la corrupción en el ayuntamiento .
>> provocó otra muerte en la playa , que

"
ICE1,ICE1_3,['ICE1_4'],el mismo nivel de (crecimienta) [crecimiento] que ha alcanzado la población,crecimienta,,crecimiento,
ICE1,ICE1_3,['ICE1_4'],que ha alcanzado la (demográfica) [población],demográfica,,población,"ICE1_4 - población
>> garantizó a la población su seguridad con

"
ICE1,ICE1_3,['ICE1_4'],han ocurrido (varios) [varias] crisis (financieros) [financieras],"varios, financieros","ICE1_4 - financieros
>> temía el impacto financiero .

","varias, financieras","ICE1_4 - financieras
>> temía el impacto financiero .

"
ICE1,ICE1_3,['ICE1_4'],han ocurrido varias (crises) [crisis] financieras,crises,,crisis,
ICE1,ICE1_3,['ICE1_4'],la globalización ha (provocado) [dado lugar a la] enseñanza pública universal,provocado,"ICE1_4 - provocado
>> Esta peligrosa decisión provocó otra muerte en

",dado lugar a la,
ICE1,ICE1_3,['ICE1_4'],esto tardó más de un siglo (para) [en] hacerse realidad,para,"ICE1_4 - para
>> de todas partes para disfrutar de el
>> personas y pescadores para encontrar y matar
>> todo lo posible para que no vuelva

",en,"ICE1_4 - en
>> Horror en la Playa
>> producido otra tragedia en el pueblo costero
>> ataques de tiburones en la zona .
>> primera fatalidad vino en la forma de
>> Desapareció en la madrugada ,
>> también la corrupción en el ayuntamiento .
>> En principio , su
>> provocó otra muerte en la playa ,
>> En esta ocasión ,
>> a el público en cuanto se produjo
>> En este punto ,

"
ICE1,ICE1_3,['ICE1_4'],ha cambiado completamente la (economia) [economía] del mundo,economia,,economía,
ICE1,ICE1_3,['ICE1_4'],para combatir (contra) problemas tales como la pobreza,contra,,,
ICE1,ICE1_4,,"en este (punto) [momento], todo lo que se puede hacer es esperar",punto,,momento,
ICE1,ICE1_4,,hemos contratado a (las mejores personas) [los mejores profesionales] y pescadores,las mejores personas,,los mejores profesionales,
ICE1,ICE1_4,,(que ha sido nombrada como) [llamada] Chrissie Watkins,que ha sido nombrada como,,llamada,
ICE1,ICE1_4,,la primera fatalidad vino en (la) forma de una joven nadadora,la,,,
ICE1,ICE1_4,,una joven (bañadora) [nadadora],bañadora,,nadadora,
ICE1,ICE1_4,,ahora se ha descubierto que esta mentira fue (proporcionada) [elucubrada] por el propio alcalde,proporcionada,,elucubrada,
ICE1,ICE1_4,,la víctima era un niño (joven),joven,,,
ICE1,ICE1_4,,cuando ocurrió la [brutal] tragedia (brutal),brutal,,brutal,
