Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
ASA1,ASA1_1,"['ASA1_2', 'ASA1_3', 'ASA1_4']",aprender cómo trabajar en equipo y (completar) [desempeñar] un trabajo que los enorgullezca,completar,,desempeñar,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",un punto más profundo de aquel (labirinto) [laberinto] de matorral,labirinto,,laberinto,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",a partir de (ahora) [ese momento],ahora,,ese momento,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",y (súbidamente) [súbitamente] apareció un hada,súbidamente,,súbitamente,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",donde crecían (varios) distintos tipos de vegetales y frutas en abundancia,varios,"ASA1_4 - varios
>> tren que antes varias veces hasta poder

",,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",siguió el [luminoso] cuerpo (luminoso) del ser místico,luminoso,,luminoso,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",nadie conocía la verdad sobre qué se encontraba realmente dentro [de] ese espacio,,,de,"ASA1_3 - de
>> expone dos puntos de vista sobre la
>> los efectos pasados de ésta y los
>> como un proceso de una creciente división
>> los países benefician de él , ya
>> estados perdieron parte de su poder financiero
>> analizar las consecuencias de este fenómeno y
>> subraya la desaparición de una identidad estatal
>> propone el establecimiento de una enseñanza pública
>> la expansión global de los mercados como
>> Yo estoy de acuerdo con ella
>> mitigar la destrucción de la globalización en

ASA1_4 - de
>> Una señora de edad observó un
>> , una mujer de 76 años y
>> A el lado de el vagón en
>> Después de llegar a su
>> simplemente se trataba de una vieja confundida
>> buscar el cuerpo de la víctima ,
>> debería haber deshecho de él .
>> descubrió que cerca de ahí estaba situada
>> localizar el cuerpo de la difunta en
>> que una persona de su edad todavía
>> averiguar si uno de ellos había tenido
>> , se enteró de que había una
>> a el cabo de unos días murieron
>> el autor debía de haber dispuesto de
>> su esposa dentro de el tren porque

"
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",debía arriesgar su vida por sus familiares y la riqueza que (iba a esperarles) [les esperaba],iba a esperarles,,les esperaba,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",incluso los parajes más desgraciados del mundo (se demuestran bellos) [pueden esconder belleza],se demuestran bellos,,pueden esconder belleza,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",durante cientos de años [no] había habido ni una sola alma,,,no,"ASA1_3 - no
>> también destaca que no todos los países
>> locutora argumenta que no solo se debe
>> globalización en regiones no tan afortunadas como

ASA1_4 - no
>> una investigación , no le hacían caso
>> que las autoridades no demostraban ni el
>> , lo cual no era fácil ""
>> No obstante , consiguió
>> "" No podíamos creer que
>> Sin embargo , no se alcanzó a

"
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",esa parte del paisaje estaba completamente (tenebroso) [tenebrosa],tenebroso,,tenebrosa,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']","desafortunadamente, la situación (se empeoró) [empeoraba] cada vez que llegaba a un punto",se empeoró,,empeoraba,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']","hasta que, por más que se esforzara, [ya] no lograba ver nada",,,ya,"ASA1_3 - ya
>> de él , ya que un quinto
>> , menciona que ya existen numerosas obras

ASA1_4 - ya
>> el puesto y ya a el día

"
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",ya que ni siquiera era capaz de entrever la (seda) [senda] que la iba a guiar hasta la salida,seda,,senda,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",notó cómo se (inició) [empezó] a iluminar su entorno,inició,,empezó,"ASA1_4 - empezó
>> el día siguiente empezó a trabajar para

"
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",hasta que (éste) [este] paró,éste,"ASA1_3 - éste
>> efectos pasados de ésta y los resultados
>> las consecuencias de este fenómeno y que
>> Para luchar contra estos problemas , se

",este,"ASA1_3 - este
>> efectos pasados de ésta y los resultados
>> las consecuencias de este fenómeno y que
>> Para luchar contra estos problemas , se

"
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",en su centro (estaba) [se encontraba] una cueva,estaba,"ASA1_3 - estaba
>> Yo estoy de acuerdo con

ASA1_4 - estaba
>> y autodenominada detective estaba viajando en tren
>> en el que estaba sentada apareció otro
>> cerca de ahí estaba situada una mansión
>> un cobertizo que estaba a el lado
>> Pues , estaba claro que el

",se encontraba,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",una cueva llena de (moneda) [monedas] de oro,moneda,,monedas,
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']","dejaron de considerar el ""bosque oscuro"" como algo terrorífico, (sino) [puesto] que aprendieron a",sino,,puesto,"ASA1_3 - puesto
>> la destrucción de puestos de trabajo .

ASA1_4 - puesto
>> enseguida solicitó el puesto y ya a

"
ASA1,ASA1_2,"['ASA1_3', 'ASA1_4']",incluso los parajes más desgraciados del mundo pueden ser (bellas) [bellos],bellas,,bellos,
ASA1,ASA1_3,['ASA1_4'],el comercio (desminuye) [disminuya],desminuye,,disminuya,
ASA1,ASA1_3,['ASA1_4'],se (conducieron) [condujeron],conducieron,,condujeron,
ASA1,ASA1_3,['ASA1_4'],estudios que se (condujeron) [llevaron a cabo],condujeron,,llevaron a cabo,
ASA1,ASA1_3,['ASA1_4'],el comercio (se) disminuya,se,"ASA1_4 - se
>> cuando de repente se convirtió en testigo
>> su ventana , ella podía ver que
>> gendarmes , contando les exactamente lo que
>> Pensábamos que simplemente se trataba de una
>> la señora Marple se puso a resolver
>> lugar exacto donde se ubicaba el cadáver
>> , consiguió hallar lo utilizando un mapa
>> Como le parecía bastante obvio
>> la casa , lo cual sorprendió a
>> embargo , no se alcanzó a identificar
>> si uno de ellos había tenido algún
>> su búsqueda , se enteró de que
>> "" ¿ Cómo lo adiviné ?
>> el final , se descubrió que el

",,
ASA1,ASA1_3,['ASA1_4'],destaca que no todos los países [se] benefician de él,,,se,"ASA1_4 - se
>> cuando de repente se convirtió en testigo
>> su ventana , ella podía ver que
>> gendarmes , contando les exactamente lo que
>> Pensábamos que simplemente se trataba de una
>> la señora Marple se puso a resolver
>> lugar exacto donde se ubicaba el cadáver
>> , consiguió hallar lo utilizando un mapa
>> Como le parecía bastante obvio
>> la casa , lo cual sorprendió a
>> embargo , no se alcanzó a identificar
>> si uno de ellos había tenido algún
>> su búsqueda , se enteró de que
>> "" ¿ Cómo lo adiviné ?
>> el final , se descubrió que el

"
ASA1,ASA1_3,['ASA1_4'],no solo se debe (clasificar) [ver] la expansión global de los mercados como algo negativo,clasificar,,ver,"ASA1_4 - ver
>> , ella podía ver que dentro había

"
ASA1,ASA1_3,['ASA1_4'],"por un lado, la (locutora) [conferenciante] resume los efectos pasados",locutora,,conferenciante,
ASA1,ASA1_3,['ASA1_4'],los efectos pasados de (ésta) [esta] y los resultados de estudios,ésta,,esta,
ASA1,ASA1_3,['ASA1_4'],da a conocer su propia (opinion) [opinión] respecto al tema,opinion,,opinión,
ASA1,ASA1_3,['ASA1_4'],explica que los expertos definen (ese) [este] término,ese,"ASA1_4 - ese
>> Por eso , la anciana

",este,
ASA1,ASA1_3,['ASA1_4'],"Por ejemplo, en Africa [África], la globalización contribuye a que el comercio",,,África,
ASA1,ASA1_3,['ASA1_4'],concluyen que (éstas) [estas] han sido mayoritariamente negativas,éstas,,estas,
ASA1,ASA1_4,,logró solucionar el caso antes (de) [que] la policía,de,,que,
ASA1,ASA1_4,,conocimientos avanzados sobre (la) medicina,la,,,
ASA1,ASA1_4,,poder determinar con precisión el sitio en el que el asesino se debía [de] haber deshecho de él,,,de,
ASA1,ASA1_4,,al entender que las autoridades no demostraban ni el [más] mínimo interés en buscar el cuerpo,,,más,
ASA1,ASA1_4,,todavía fuera capaz de (hacer) [dar con] semejante hallazgo,hacer,,dar con,
ASA1,ASA1_4,,para averiguar si (uno) [alguno] de ellos había tenido algún vínculo con una mujer,uno,,alguno,
ASA1,ASA1_4,,sabía que (era) el doctor (quien) era el responsable de todas las muertes,"era, quien",,,
ASA1,ASA1_4,,estaba claro que el autor debía (de) haber dispuesto de conocimientos avanzados,de,,,
ASA1,ASA1_4,,ella se había negado a (divorciarlo) [divorciarse de él],divorciarlo,,divorciarse de él,
