Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",me gustaría expresar (porque) [por qué] yo creo,porque,,por qué,"AFJ1_2 - por qué
>> pero aquí entiendo por qué merece la pena

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",y si (hay) [están en] condiciones como las de la cárcel de Bastøy,hay,"AFJ1_2 - hay
>> No hay tal insatisfacción básica
>> frecuencia , no hay ningún sonido que
>> sonido siempre me ha dado un sentimiento
>> mi abuela me hubiese dado bocadillos para
>> parece que no hay mucha vegetación verde

AFJ1_3 - hay
>> No hay duda en que
>> internacionales , todavía hay un quinto de
>> inquietud política que hay .
>> sistema así que haya soluciones y limitar

AFJ1_4 - hay
>> unas personas supuestamente habían entrado a través
>> , "" podría haber acabado peor para

",están en,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",la oportunidad de encontrar (silencio) [la paz] y reflexionar,silencio,,la paz,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",si reciben ayuda (propia) [personalizada] durante su detención,propia,,personalizada,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",(dependiente) [dependiendo] de las condiciones en las cárceles,dependiente,,dependiendo,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","no solo sean castigados, sino que [también] reciban",,,también,"AFJ1_2 - también
>> , aunque yo también quiero a los

AFJ1_3 - también
>> economia , sino también en la sociedad

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",estoy de acuerdo [con] que las cárceles ya se han mejorado,,,con,"AFJ1_2 - con
>> que no rebotan con frecuencia , no

AFJ1_4 - con
>> ver los correr con un palmípeda bajo

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","porque, sin (embargo) [duda], conocemos las condiciones",embargo,,duda,"AFJ1_3 - duda
>> No hay duda en que tenemos

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",las condiciones en (cuáles) [que] los presos tenían que vivir,cuáles,,que,"AFJ1_2 - que
>> , solo tengo que caminar unos cientos
>> encantada de saber que algún día viviré
>> promete en secreto que los rayos de
>> en esta semana que me encuentro aquí
>> si la gente que me rodea en
>> tal insatisfacción básica que abruma a los
>> A pesar de que no rebotan con
>> y las aves que vuelan por el
>> más iluminoso aquí que en el lugar
>> El aroma que esparce el océano
>> me alegra de que huela un poco
>> No es que sea infeliz en
>> la maravillosa naturaleza que se puede encontrar
>> Y puede ser que a muchos les
>> es lo único que me hace feliz
>> Sé que no importa en
>> Sé que a algunas personas

AFJ1_3 - que
>> hay duda en que tenemos un problema
>> a los beneficios que trae la globalización
>> Mientras que algunos países viven
>> sociedad tiene menos que 1 € cada
>> la pobreza en que viven , sino
>> las crisis financieras que tuvieron serias consecuencias
>> Claro entiendo que la vida que
>> cuenta de los que sufren .
>> Lo que quiero decir es
>> oportunidades a aquellos que ya están más
>> oportunidades de manera que ayudamos a los
>> proceso simple y que tarda mucho tiempo
>> A pesar de que no es un

AFJ1_4 - que
>> se percataron de que unas personas supuestamente
>> Alba Blanxart , que vive en la
>> a los patos que se asustaron y
>> su residencia , que estaba a el
>> a los jóvenes que se alejaran de
>> no huyeron hasta que llegó un otro
>> Manuel González , que dirige el servicio
>> no fue hasta que un coche de
>> Después de que los estudiantes ,
>> la primera vez que se llevan un
>> Se dice que un incidente en

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","allá a los presos, (cuáles) [a quienes] casi ni se [les] puede llamar así",cuáles,,"a quienes, les","AFJ1_2 - les
>> siendo especial sentar se en la arena
>> Lo puedo sentir .
>> Lo puedo oír .
>> Se están rompiendo las
>> Lo puedo ver .
>> Lo puedo oler .
>> Lo puedo saborear .
>> la pena despertar se por la madrugada
>> maravillosa naturaleza que se puede encontrar aquí
>> que a muchos les parece que no
>> supuesto , no se trata de las
>> a algunas personas les gusta estar rodeadas

AFJ1_3 - les
>> Ellos sufren por las
>> Lo que quiero decir
>> pero ¿ qué se pasa a el

AFJ1_4 - les
>> intentaron presuntamente llevar se un pato de
>> de las inmediaciones se percataron de que
>> y podía ver lo todo desde su
>> Se oía a los
>> una fiesta y se dirigían a su
>> responsable de seguridad se dio cuenta ,
>> , dos de ellos corrieron en dirección
>> el Triunfo cuando se sorprendieron a el
>> primera vez que se llevan un pato
>> Se dice que un

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",la estancia puede ser tan (traumatizando) [traumática] que,traumatizando,,traumática,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",cárceles como (el) [la] de Rikers Island,el,"AFJ1_2 - el
>> El sabor a sal
>> Mi yo de la infancia estaría encantada
>> El cielo azul arriba
>> No es la primera vez en
>> Siento como si la gente que me
>> que abruma a los habitantes y hace
>> Se están rompiendo las olas .
>> Como las olas azules regresan
>> El cielo azul y
>> aquí que en el lugar que conozco
>> Aunque el sol no sea
>> El aroma que esparce
>> Me recuerda a los calurosos días de
>> guste a todo el mundo , me
>> para comer durante el día .
>> si pudiera saborear el agua salada en
>> sea infeliz en el otro país ,
>> Merece la pena no aplazar
>> se trata de las impresionantes montañas de
>> también quiero a los míos incondicionalmente ,
>> Solo yo y la playa brillante .

AFJ1_3 - el
>> Aunque conocemos a los beneficios que trae
>> En mi opinión la globalización tiene dos
>> y aprovechan de la rápida expansión en
>> Esta parte de la sociedad tiene menos
>> Especialmente los países como África
>> Ellos sufren por las crisis financieras que
>> Claro entiendo que la vida que muchos
>> es humano aprovechar las oportunidades de la
>> aunque no vemos los problemas de la
>> La globalización ofrece muchas
>> Deberíamos aprovechar de las oportunidades de manera

AFJ1_4 - el
>> un pato de el parque de la
>> un pato de el parque municipal de
>> Aunque el jardín verde cerró
>> que vive en la parte noreste ,
>> Saltaron a el agua como si
>> Se oía a los patos que se
>> de Erasmus de la universidad cercana ,
>> , pidió a los jóvenes que se
>> Los chicos no huyeron
>> , que dirige el servicio nocturno de
>> Los guardias de seguridad
>> Después de que los estudiantes , en
>> "" No es la primera vez que
>> desarrolló similar a el de el sábado
>> Algunos extremistas de el bienestar animal comentaron
>> Según la información actual ,
>> Además los estudiantes recibieron una

",la,"AFJ1_2 - la
>> El sabor a sal
>> Mi yo de la infancia estaría encantada
>> El cielo azul arriba
>> No es la primera vez en
>> Siento como si la gente que me
>> que abruma a los habitantes y hace
>> Se están rompiendo las olas .
>> Como las olas azules regresan
>> El cielo azul y
>> aquí que en el lugar que conozco
>> Aunque el sol no sea
>> El aroma que esparce
>> Me recuerda a los calurosos días de
>> guste a todo el mundo , me
>> para comer durante el día .
>> si pudiera saborear el agua salada en
>> sea infeliz en el otro país ,
>> Merece la pena no aplazar
>> se trata de las impresionantes montañas de
>> también quiero a los míos incondicionalmente ,
>> Solo yo y la playa brillante .

AFJ1_3 - la
>> Aunque conocemos a los beneficios que trae
>> En mi opinión la globalización tiene dos
>> y aprovechan de la rápida expansión en
>> Esta parte de la sociedad tiene menos
>> Especialmente los países como África
>> Ellos sufren por las crisis financieras que
>> Claro entiendo que la vida que muchos
>> es humano aprovechar las oportunidades de la
>> aunque no vemos los problemas de la
>> La globalización ofrece muchas
>> Deberíamos aprovechar de las oportunidades de manera

AFJ1_4 - la
>> un pato de el parque de la
>> un pato de el parque municipal de
>> Aunque el jardín verde cerró
>> que vive en la parte noreste ,
>> Saltaron a el agua como si
>> Se oía a los patos que se
>> de Erasmus de la universidad cercana ,
>> , pidió a los jóvenes que se
>> Los chicos no huyeron
>> , que dirige el servicio nocturno de
>> Los guardias de seguridad
>> Después de que los estudiantes , en
>> "" No es la primera vez que
>> desarrolló similar a el de el sábado
>> Algunos extremistas de el bienestar animal comentaron
>> Según la información actual ,
>> Además los estudiantes recibieron una

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","seguramente, (la tirada de) [retirarles] la posibilidad",la tirada de,,retirarles,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",la posibilidad de (hacer) [formar] parte de la sociedad,hacer,"AFJ1_2 - hacer
>> los habitantes y hace que todos vivan
>> cosas , sino hacer las inmediatamente ,
>> único que me hace feliz .
>> que simplemente me hace sonreír como una

AFJ1_4 - hacer
>> el coto desde hace 10 años ,

",formar,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",así la población (está) [queda] protegida,está,"AFJ1_2 - está
>> de la infancia estaría encantada de saber
>> Se están rompiendo las olas
>> Como si todo está bien , tal
>> personas les gusta estar rodeadas de sus

AFJ1_3 - está
>> aquellos que ya están más fuerte pero

AFJ1_4 - está
>> residencia , que estaba a el otro
>> , pero esos estaban disfrutando de su

",queda,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",como [afirmaban] los señores,,,afirmaban,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",que hemos (conocidos) [conocido] la semana pasada,conocidos,,conocido,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",no ayudan a los criminales a reintegrarse (otra vez) en sociedad,otra vez,,,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",(está) [es] cierto que no se puede evitar,está,"AFJ1_2 - está
>> de la infancia estaría encantada de saber
>> Se están rompiendo las olas
>> Como si todo está bien , tal
>> personas les gusta estar rodeadas de sus

AFJ1_3 - está
>> aquellos que ya están más fuerte pero

AFJ1_4 - está
>> residencia , que estaba a el otro
>> , pero esos estaban disfrutando de su

",es,"AFJ1_2 - es
>> , sencillamente sigue siendo especial sentar se
>> No es la primera vez
>> Es mucho más iluminoso
>> el sol no sea tan fuerte hoy
>> Es como si tuviera
>> Es como si mi
>> Es como si pudiera
>> No es que sea infeliz
>> Y puede ser que a muchos
>> de todo , es lo único que

AFJ1_3 - es
>> europeos nos ofrecen son un beneficio de
>> No es humano aprovechar las
>> que quiero decir es que , aunque
>> Aunque no es un proceso simple
>> de que no es un problema que

AFJ1_4 - es
>> horas , como es habitual todos los
>> Eran estudiantes de Erasmus
>> rapaces y no fue hasta que un
>> el alcohol , fueran incapaces de explicar
>> "" No es la primera vez

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",el estado tiene [que] proteger,,,que,"AFJ1_2 - que
>> , solo tengo que caminar unos cientos
>> encantada de saber que algún día viviré
>> promete en secreto que los rayos de
>> en esta semana que me encuentro aquí
>> si la gente que me rodea en
>> tal insatisfacción básica que abruma a los
>> A pesar de que no rebotan con
>> y las aves que vuelan por el
>> más iluminoso aquí que en el lugar
>> El aroma que esparce el océano
>> me alegra de que huela un poco
>> No es que sea infeliz en
>> la maravillosa naturaleza que se puede encontrar
>> Y puede ser que a muchos les
>> es lo único que me hace feliz
>> Sé que no importa en
>> Sé que a algunas personas

AFJ1_3 - que
>> hay duda en que tenemos un problema
>> a los beneficios que trae la globalización
>> Mientras que algunos países viven
>> sociedad tiene menos que 1 € cada
>> la pobreza en que viven , sino
>> las crisis financieras que tuvieron serias consecuencias
>> Claro entiendo que la vida que
>> cuenta de los que sufren .
>> Lo que quiero decir es
>> oportunidades a aquellos que ya están más
>> oportunidades de manera que ayudamos a los
>> proceso simple y que tarda mucho tiempo
>> A pesar de que no es un

AFJ1_4 - que
>> se percataron de que unas personas supuestamente
>> Alba Blanxart , que vive en la
>> a los patos que se asustaron y
>> su residencia , que estaba a el
>> a los jóvenes que se alejaran de
>> no huyeron hasta que llegó un otro
>> Manuel González , que dirige el servicio
>> no fue hasta que un coche de
>> Después de que los estudiantes ,
>> la primera vez que se llevan un
>> Se dice que un incidente en

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",proteger (a la demás) [al resto de la] población,a la demás,,al resto de la,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",la oportunidad de (crear) [construirse] una nueva vida,crear,,construirse,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",condiciones como (en) [las de] la cárcel de Bastøy,en,"AFJ1_2 - en
>> No tardo mucho en llegar .
>> especial sentar se en la arena .
>> de mí promete en secreto que los
>> la primera vez en esta semana que
>> que me rodea en esta playa fuera
>> iluminoso aquí que en el lugar que
>> cuando quería jugar en la arena hasta
>> de aquella marca en particular .
>> el agua salada en mi lengua .
>> que sea infeliz en el otro país
>> que no importa en que estado de

AFJ1_3 - en
>> No hay duda en que tenemos un
>> En mi opinión la
>> algunos países viven en riqueza y aprovechan
>> beneficio de nacer en un país fuerte
>> contra la pobreza en que viven ,
>> , no solo en la economia ,
>> que deberíamos vivir en este inequilibrio de

AFJ1_4 - en
>> , que vive en la parte noreste
>> un otro compañero en busca de refuerzos
>> de ellos corrieron en dirección a el
>> los estudiantes , en un estado influenciado
>> que estudian aquí en Barcelona "" .
>> que un incidente en 2019 se desarrolló

",las de,"AFJ1_4 - las de
>> desarrolló similar a el de el sábado .

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",deberían (estar) [ser] libres,estar,"AFJ1_2 - estar
>> de la infancia estaría encantada de saber
>> Se están rompiendo las olas
>> Como si todo está bien , tal
>> personas les gusta estar rodeadas de sus

AFJ1_3 - estar
>> aquellos que ya están más fuerte pero

AFJ1_4 - estar
>> residencia , que estaba a el otro
>> , pero esos estaban disfrutando de su

",ser,"AFJ1_2 - ser
>> , sencillamente sigue siendo especial sentar se
>> No es la primera vez
>> Es mucho más iluminoso
>> el sol no sea tan fuerte hoy
>> Es como si tuviera
>> Es como si mi
>> Es como si pudiera
>> No es que sea infeliz
>> Y puede ser que a muchos
>> de todo , es lo único que

AFJ1_3 - ser
>> europeos nos ofrecen son un beneficio de
>> No es humano aprovechar las
>> que quiero decir es que , aunque
>> Aunque no es un proceso simple
>> de que no es un problema que

AFJ1_4 - ser
>> horas , como es habitual todos los
>> Eran estudiantes de Erasmus
>> rapaces y no fue hasta que un
>> el alcohol , fueran incapaces de explicar
>> "" No es la primera vez

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",libres (en que tienen) [de tener] un trabajo y (ganan) [ganar] dinero,"en que tienen, ganan","AFJ1_3 - en que tienen
>> No hay duda en que tenemos un problema mundial

","de tener, ganar",
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",(estoy) [soy] de la opinión,estoy,"AFJ1_2 - estoy
>> de la infancia estaría encantada de saber
>> Se están rompiendo las olas
>> Como si todo está bien , tal
>> personas les gusta estar rodeadas de sus

AFJ1_3 - estoy
>> aquellos que ya están más fuerte pero

AFJ1_4 - estoy
>> residencia , que estaba a el otro
>> , pero esos estaban disfrutando de su

",soy,"AFJ1_2 - soy
>> , sencillamente sigue siendo especial sentar se
>> No es la primera vez
>> Es mucho más iluminoso
>> el sol no sea tan fuerte hoy
>> Es como si tuviera
>> Es como si mi
>> Es como si pudiera
>> No es que sea infeliz
>> Y puede ser que a muchos
>> de todo , es lo único que

AFJ1_3 - soy
>> europeos nos ofrecen son un beneficio de
>> No es humano aprovechar las
>> que quiero decir es que , aunque
>> Aunque no es un proceso simple
>> de que no es un problema que

AFJ1_4 - soy
>> horas , como es habitual todos los
>> Eran estudiantes de Erasmus
>> rapaces y no fue hasta que un
>> el alcohol , fueran incapaces de explicar
>> "" No es la primera vez

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",la opinión [de] que especialmente la reinserción de los jóvenes,,,de,"AFJ1_2 - de
>> caminar unos cientos de metros .
>> Mi yo de la infancia estaría
>> cielo azul arriba de mí promete en
>> siento una acumulación de sensaciones de felicidad
>> que todos vivan de manera inconsciente .
>> A pesar de que no rebotan
>> dado un sentimiento de liberdad , como
>> a el mar de nuevo y como
>> los calurosos días de verano de mi
>> , me alegra de que huela un
>> tuviera una bolsa de patatas fritas conmigo
>> volver a disfrutar de la maravillosa naturaleza
>> no se trata de las impresionantes montañas
>> en que estado de ánimo me encuentro
>> gusta estar rodeadas de sus amigos y

AFJ1_3 - de
>> globalización como impuestos de trabajo y modernización
>> riqueza y aprovechan de la rápida expansión
>> Esta parte de la sociedad tiene
>> son un beneficio de la globalización y
>> aprovechar las oportunidades de la globalización sin
>> vemos los problemas de la globalización directamente
>> Deberíamos aprovechar de las oportunidades de
>> A pesar de que no es

AFJ1_4 - de
>> martes 7 de marzo 2023
>> robar un pato de el parque de
>> Tras un tiempo de diversión , tres
>> , unos vecinos de las inmediaciones se
>> noreste , alrededor de el famoso parque
>> Eran estudiantes de Erasmus de la
>> Cuando un responsable de seguridad se dio
>> compañero en busca de refuerzos .
>> el servicio nocturno de el coto desde
>> Los guardias de seguridad no consiguieron
>> Después de que los estudiantes
>> llevan un pato de el jardín ""
>> similar a el de el sábado .
>> Algunos extremistas de el bienestar animal
>> multa por allanamiento de morada .

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",la reinserción de los jóvenes es (demasiado) [extremadamente] importante,demasiado,,extremadamente,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",un instrumento de ayuda para los presos a fin de (aprender) [enseñarles] a vivir en sociedad,aprender,,enseñarles,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",un instrumento de ayuda para los presos a fin de enseñarles [a] vivir en sociedad,,,a,"AFJ1_2 - a
>> El sabor a sal
>> para llevar me a casa , sencillamente
>> básica que abruma a los habitantes y
>> A pesar de que
>> olas azules regresan a el mar de
>> Me recuerda a los calurosos días
>> olor no guste a todo el mundo
>> salir y volver a disfrutar de la
>> puede ser que a muchos les parece
>> Brasil , y a pesar de todo
>> Sé que a algunas personas les

AFJ1_3 - a
>> Aunque conocemos a los beneficios que
>> ofrece muchas oportunidades a aquellos que ya
>> manera que ayudamos a los países como
>> A pesar de que

AFJ1_4 - a
>> cerró sus puertas a las 22.30 horas
>> que se acercaban a el alberca de
>> Saltaron a el agua como
>> Se oía a los patos que
>> y se dirigían a su residencia ,
>> cuenta , pidió a los jóvenes que
>> corrieron en dirección a el Castell de
>> no consiguieron atrapar a los rapaces y
>> se desarrolló similar a el de el
>> devolver el ánade a su hábitat ileso

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']","aunque es indispensable (no) condenarlos, todavía forman parte",no,"AFJ1_2 - no
>> No tardo mucho en
>> No es la primera
>> No hay tal insatisfacción
>> pesar de que no rebotan con frecuencia
>> Aunque el sol no sea tan fuerte
>> aunque este olor no guste a todo
>> No es que sea
>> Merece la pena no aplazar las cosas
>> les parece que no hay mucha vegetación
>> Por supuesto , no se trata de
>> Sé que no importa en que

AFJ1_3 - no
>> No hay duda en
>> de tecnologia , no beneficia a todos
>> como África luchan no solo contra la
>> traen adelante , no solo en la
>> crecimiento economico pero no creo que deberíamos
>> No es humano aprovechar
>> que , aunque no vemos los problemas
>> ¡ No deberíamos olvidar !
>> Aunque no es un proceso
>> pesar de que no es un problema

AFJ1_4 - no
>> su baño y no se lo impidieron
>> Los chicos no huyeron hasta que
>> guardias de seguridad no consiguieron atrapar a
>> "" No es la primera

",,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",(hacen) [forman] parte,hacen,"AFJ1_2 - hacen
>> los habitantes y hace que todos vivan
>> cosas , sino hacer las inmediatamente ,
>> único que me hace feliz .
>> que simplemente me hace sonreír como una

AFJ1_4 - hacen
>> el coto desde hace 10 años ,

",forman,
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",(que) [y] necesitan asistencia,que,"AFJ1_2 - que
>> , solo tengo que caminar unos cientos
>> encantada de saber que algún día viviré
>> promete en secreto que los rayos de
>> en esta semana que me encuentro aquí
>> si la gente que me rodea en
>> tal insatisfacción básica que abruma a los
>> A pesar de que no rebotan con
>> y las aves que vuelan por el
>> más iluminoso aquí que en el lugar
>> El aroma que esparce el océano
>> me alegra de que huela un poco
>> No es que sea infeliz en
>> la maravillosa naturaleza que se puede encontrar
>> Y puede ser que a muchos les
>> es lo único que me hace feliz
>> Sé que no importa en
>> Sé que a algunas personas

AFJ1_3 - que
>> hay duda en que tenemos un problema
>> a los beneficios que trae la globalización
>> Mientras que algunos países viven
>> sociedad tiene menos que 1 € cada
>> la pobreza en que viven , sino
>> las crisis financieras que tuvieron serias consecuencias
>> Claro entiendo que la vida que
>> cuenta de los que sufren .
>> Lo que quiero decir es
>> oportunidades a aquellos que ya están más
>> oportunidades de manera que ayudamos a los
>> proceso simple y que tarda mucho tiempo
>> A pesar de que no es un

AFJ1_4 - que
>> se percataron de que unas personas supuestamente
>> Alba Blanxart , que vive en la
>> a los patos que se asustaron y
>> su residencia , que estaba a el
>> a los jóvenes que se alejaran de
>> no huyeron hasta que llegó un otro
>> Manuel González , que dirige el servicio
>> no fue hasta que un coche de
>> Después de que los estudiantes ,
>> la primera vez que se llevan un
>> Se dice que un incidente en

",y,"AFJ1_2 - y
>> durante unos meses y aunque mis padres
>> a los habitantes y hace que todos
>> bien , tal y como está .
>> mar de nuevo y como el agua
>> El cielo azul y las aves que
>> Y aunque este olor
>> por la madrugada y aprovechar el día
>> para poder salir y volver a disfrutar
>> Y puede ser que
>> de Brasil , y a pesar de
>> de sus amigos y , aunque yo
>> Solo yo y la playa brillante

AFJ1_3 - y
>> impuestos de trabajo y modernización de tecnologia
>> viven en riqueza y aprovechan de la
>> de la globalización y de el crecimiento
>> , deberíamos ayudar y remodelar el sistema
>> un proceso simple y que tarda mucho

AFJ1_4 - y
>> el famoso parque y podía ver lo
>> que se asustaron y gritaban "" .
>> de una fiesta y se dirigían a
>> de su baño y no se lo
>> agarró un pato y se lo llevó
>> a los rapaces y no fue hasta

"
AFJ1,AFJ1_1,"['AFJ1_2', 'AFJ1_3', 'AFJ1_4']",reflexionar [sobre] sus errores,,,sobre,
