Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",querríamos la oportunidad de volver a vivir como (persona libre) [personas libres] y evitar,persona libre,,personas libres,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']","es necesario, lógico y (no difícil) [fácil] de implementar",no difícil,,fácil,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",retratándola como [fruto de] un mundo intrínsecamente de gente o buena o malvada,,,fruto de,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']","en realidad, el verdadero castigo les (depara) [espera] a la hora de salir",depara,,espera,"IDE1_4 - espera
>> la que se espera que las autoridades

"
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",a pesar de que una de las razones principales (por el) [del] sistema penitenciario es el castigo,por el,"IDE1_2 - por el
>> se podrían transportar por el Estrecho .
>> y que , por el bien de tanto

IDE1_3 - por el
>> las razones clave por la crisis de 1982

IDE1_4 - por el
>> a su perro por el bosque por la

",del,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",si el objetivo de su cautiverio es (para) propiciar un mundo seguro,para,"IDE1_2 - para
>> Eso sí , para los gobiernos a
>> la luz destinada para nuestro planeta proveniente
>> la que dependemos para ser protegidos de

IDE1_3 - para
>> beneficiosa como perjudicial para el mundo ,
>> desorbitadas de deuda para financiar sus fínes
>> Para aprovechar los beneficios

IDE1_4 - para
>> un gran alivio para su padrastro ,
>> otra manera como para huir .
>> le acercó corriendo para ver qué era

",,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",(seguramente) es imprescindible que se forme a los presos,seguramente,,,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",no hay que buscar lejos para encontrar relatos reales que (comprueban) [corroboran] que el sistema,comprueban,,corroboran,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",es hora de reformar el [cruel] proceso (cruel) que indebidamente exacerba el problema,cruel,,cruel,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",un mundo intrínsecamente de (o) gente [o] buena o malvada,o,"IDE1_3 - o
>> las últimas dos o tres décadas .

",o,"IDE1_3 - o
>> las últimas dos o tres décadas .

"
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",un mundo intrínsecamente de gente o buena o (gente) malvada,gente,,,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",no todo el mundo ha recibido el mismo apoyo estatal (de) [desde] la infancia,de,"IDE1_2 - de
>> la isla indonesia de Java , entraron
>> no hubo nada de qué preocupar se
>> a lo largo de el mundo ,
>> A los nativos de Java les inquieta
>> El estallido de el mismo representa
>> que la población de Java tanto venera
>> es una manifestación de la rabia De
>> asiática es hogar de el Estrecho de
>> El intercambio de bienes , servicios
>> mueven los hilos de la vida cotidiana
>> las demarcaciones artificiales de el territorio las
>> lugar a escaseces de productos impresindibles -
>> arrojaría impensables magnitudes de el dióxido de
>> A pesar de que el resultado
>> la terrible erupción de Tambora , es
>> región sísmica está de el todo activa

IDE1_3 - de
>> El fenómeno de la globalización se
>> nada nuevo ; de hecho , desde
>> ha suscitado niveles de inversión sin precedentes
>> El mecanismo de la globalización es
>> vez más potente de capital e ideas
>> dirigido monumentales flujos de dinero de el
>> , nuestro estilo de vida vibrante aprovecha
>> A pesar de que hay quien
>> mantenía una de las tasas arancelarias
>> Asimismo , una de las razones clave
>> , los entresijos de la globalización son
>> experimentado el fondo de las crisis financieras
>> aprovechar los beneficios de este fenómeno ,

IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

",desde,"IDE1_3 - desde
>> de hecho , desde hace varios siglos

IDE1_4 - desde
>> de un mes desde que fue reportada

"
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",no todo el mundo ha recibido el mismo apoyo estatal desde [la] infancia,,,la,"IDE1_2 - la
>> atención - "" el monstruo amistoso ""
>> se encuentran en la isla indonesia de
>> que se aflojara el ritmo con el
>> sí , para los gobiernos a lo
>> A los nativos de Java
>> El estallido de el
>> colosal caldera que la población de Java
>> si lo que los isleños denominan el
>> Puesto que la región asiática es
>> El intercambio de bienes
>> A veces , la naturaleza prevalece ,
>> me refiero a el cambio climático ,
>> Es decir , las demarcaciones artificiales de
>> dos siglos , la ceniza y el
>> Asimismo , la caldera arrojaría impensables
>> pesar de que el resultado antecitado enfriaría
>> que sea inminente la terrible erupción de
>> sísmica está de el todo activa ,

IDE1_3 - la
>> El fenómeno de la
>> hace varios siglos los seres humanos han
>> generación es que el capital acumulado durante
>> El mecanismo de la
>> grandes rasgos , el intercambio cada vez
>> Gracias a "" la mano invisible ""
>> Es decir , los mercados libres han
>> vida vibrante aprovecha la riqueza y diversidad
>> Sin la globalización , el
>> crisis financieras , la realidad es que
>> Por ejemplo , la Gran Depresión tuvo
>> mantenía una de las tasas arancelarias más
>> , una de las razones clave por
>> En definitiva , los entresijos de la
>> que hemos observado la lucha contra la
>> también hemos experimentado el fondo de las
>> Para aprovechar los beneficios de este

IDE1_4 - la
>> El maravilloso milagro :
>> cabaña abandonada en las afueras de la
>> por lo cual el hallazgo es un
>> La noticia de la
>> Dado el tiempo que había
>> Ahora la muchacha está a
>> David González , el ex-profesor que la
>> El cuerpo de el
>> Según la declaración de la
>> su hijastra durante el mes siguiente .
>> La muchacha llevaba su
>> punto de apretar el gatillo cuando ,
>> se me contrajo la garganta "" .
>> refiriendo se a el fallecido responsable de
>> minuciosa , aunque el Director General de
>> prensa prevista a las 19:00 horas ,

"
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",suponiendo que hubiéramos asumido [nuestra] responsabilidad,,,nuestra,"IDE1_2 - nuestra
>> está fuera de nuestro alcance .
>> luz destinada para nuestro planeta proveniente de

IDE1_3 - nuestra
>> sigue existiendo en nuestra sociedad .
>> Es más , nuestro estilo de vida
>> Sin embargo , nuestra generación ha sido

"
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",en la medida de (los) [lo] posible,los,"IDE1_2 - los
>> atención - "" el monstruo amistoso ""
>> se encuentran en la isla indonesia de
>> que se aflojara el ritmo con el
>> sí , para los gobiernos a lo
>> A los nativos de Java
>> El estallido de el
>> colosal caldera que la población de Java
>> si lo que los isleños denominan el
>> Puesto que la región asiática es
>> El intercambio de bienes
>> A veces , la naturaleza prevalece ,
>> me refiero a el cambio climático ,
>> Es decir , las demarcaciones artificiales de
>> dos siglos , la ceniza y el
>> Asimismo , la caldera arrojaría impensables
>> pesar de que el resultado antecitado enfriaría
>> que sea inminente la terrible erupción de
>> sísmica está de el todo activa ,

IDE1_3 - los
>> El fenómeno de la
>> hace varios siglos los seres humanos han
>> generación es que el capital acumulado durante
>> El mecanismo de la
>> grandes rasgos , el intercambio cada vez
>> Gracias a "" la mano invisible ""
>> Es decir , los mercados libres han
>> vida vibrante aprovecha la riqueza y diversidad
>> Sin la globalización , el
>> crisis financieras , la realidad es que
>> Por ejemplo , la Gran Depresión tuvo
>> mantenía una de las tasas arancelarias más
>> , una de las razones clave por
>> En definitiva , los entresijos de la
>> que hemos observado la lucha contra la
>> también hemos experimentado el fondo de las
>> Para aprovechar los beneficios de este

IDE1_4 - los
>> El maravilloso milagro :
>> cabaña abandonada en las afueras de la
>> por lo cual el hallazgo es un
>> La noticia de la
>> Dado el tiempo que había
>> Ahora la muchacha está a
>> David González , el ex-profesor que la
>> El cuerpo de el
>> Según la declaración de la
>> su hijastra durante el mes siguiente .
>> La muchacha llevaba su
>> punto de apretar el gatillo cuando ,
>> se me contrajo la garganta "" .
>> refiriendo se a el fallecido responsable de
>> minuciosa , aunque el Director General de
>> prensa prevista a las 19:00 horas ,

",lo,"IDE1_2 - lo
>> Marapi , que se encuentran en la
>> de qué preocupar se después de que
>> los gobiernos a lo largo de el
>> nativos de Java les inquieta pensar en
>> Se dice que si
>> de la cual se traslada el 40%
>> que intentan parar lo , tales como
>> a medida que se desenvuelven .
>> erupcionara tal como lo hizo hace dos
>> el planeta y se convertiría en un
>> Si bien no se prevé que sea
>> Lo que se ha

IDE1_3 - lo
>> de la globalización se ha convertido en
>> Lo que sí es
>> de la perspectiva se puede constatar que
>> pasmosa reducción en lo que es la
>> , el capital se invierte en los

IDE1_4 - lo
>> desaparecida , por lo cual el hallazgo
>> desaparición de Ellie se difundió velozmente en
>> Se ha confirmado hoy
>> padrastro , como lo hacían cada semana
>> y , según lo que ha contado
>> nada , David se le agarró el
>> muy angustiada y se me contrajo la
>> Si lo hubiera hecho ,
>> Lo que ocurrió a
>> en la que se espera que las

"
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",(entrar) [empezar] en una profesión por primera vez,entrar,"IDE1_2 - entrar
>> de Java , entraron en erupción este
>> monstruo amistoso "" entra en erupción ,

",empezar,
IDE1,IDE1_1,"['IDE1_2', 'IDE1_3', 'IDE1_4']",si no (realizamos) [implementamos] cambios en el sistema penitenciario,realizamos,,implementamos,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",por el bien (de) tanto [de] los isleños como [de] la civilización moderna,de,"IDE1_3 - de
>> El fenómeno de la globalización se
>> nada nuevo ; de hecho , desde
>> ha suscitado niveles de inversión sin precedentes
>> El mecanismo de la globalización es
>> vez más potente de capital e ideas
>> dirigido monumentales flujos de dinero de el
>> , nuestro estilo de vida vibrante aprovecha
>> A pesar de que hay quien
>> mantenía una de las tasas arancelarias
>> Asimismo , una de las razones clave
>> , los entresijos de la globalización son
>> experimentado el fondo de las crisis financieras
>> aprovechar los beneficios de este fenómeno ,

IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

","de, de","IDE1_3 - de
>> El fenómeno de la globalización se
>> nada nuevo ; de hecho , desde
>> ha suscitado niveles de inversión sin precedentes
>> El mecanismo de la globalización es
>> vez más potente de capital e ideas
>> dirigido monumentales flujos de dinero de el
>> , nuestro estilo de vida vibrante aprovecha
>> A pesar de que hay quien
>> mantenía una de las tasas arancelarias
>> Asimismo , una de las razones clave
>> , los entresijos de la globalización son
>> experimentado el fondo de las crisis financieras
>> aprovechar los beneficios de este fenómeno ,

IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

IDE1_3 - de
>> El fenómeno de la globalización se
>> nada nuevo ; de hecho , desde
>> ha suscitado niveles de inversión sin precedentes
>> El mecanismo de la globalización es
>> vez más potente de capital e ideas
>> dirigido monumentales flujos de dinero de el
>> , nuestro estilo de vida vibrante aprovecha
>> A pesar de que hay quien
>> mantenía una de las tasas arancelarias
>> Asimismo , una de las razones clave
>> , los entresijos de la globalización son
>> experimentado el fondo de las crisis financieras
>> aprovechar los beneficios de este fenómeno ,

IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",hemos de mantenernos (alertas) [alerta],alertas,,alerta,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",darían lugar a escaseces de productos (impresindibles) [imprescindibles],impresindibles,,imprescindibles,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",la luz solar destinada (para) [a] nuestro planeta,para,"IDE1_3 - para
>> beneficiosa como perjudicial para el mundo ,
>> desorbitadas de deuda para financiar sus fínes
>> Para aprovechar los beneficios

IDE1_4 - para
>> un gran alivio para su padrastro ,
>> otra manera como para huir .
>> le acercó corriendo para ver qué era

",a,"IDE1_3 - a
>> un proceso implacable a lo largo de
>> A grandes rasgos ,
>> Gracias a "" la mano
>> de el occidente a el "" Sur
>> A pesar de que
>> arancelarias más elevadas a nivel mundial .

IDE1_4 - a
>> la muchacha está a salvo gracias a
>> indicios que apuntan a que la propia
>> , cuando algo a lo lejos llamó
>> Joel no volvería a ver a su
>> peligroso la acechaba a ella .
>> Ellie estaba a punto de apretar
>> hubiera hecho , a lo mejor no
>> Lo que ocurrió a su cautiverio todavía
>> de prensa prevista a las 19:00 horas

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",no había nada de (qué) [que] preocuparse,qué,"IDE1_4 - qué
>> corriendo para ver qué era .
>> No supe qué hacer .

",que,"IDE1_3 - que
>> Lo que sí es distinto
>> se puede constatar que es tanto beneficiosa
>> reducción en lo que es la lacra
>> riqueza y diversidad que las culturas africanas
>> , el mundo que conocemos sería monolítico
>> A pesar de que hay quien afirma
>> proteccionista en el que los EE .
>> en Latinoamérica era que las administraciones de
>> son tan complejas que incluso los que
>> afortunada , ya que hemos observado la
>> Es verdad que también hemos experimentado
>> la globalización para que todos disfrutemos de

IDE1_4 - que
>> un mes desde que fue reportada como
>> Dado el tiempo que había permanecido secuestrada
>> el anonimato , que vio a la
>> ha confirmado hoy que David González ,
>> , por lo que se le acercó
>> , según lo que ha contado en
>> a un arbusto que se camuflaba con
>> Sé que debería haber gritado
>> Lo que ocurrió a su
>> , en la que se espera que

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",la ceniza y el peligro en la zona (daría) [darían] lugar a escaseces de productos imprescindibles,daría,,darían,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",consecuencias que podría desencadenar semejante erupción (serían sin precedentes) [no tendrían precedente],serían sin precedentes,,no tendrían precedente,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']","en retrospectiva, [no obstante], no había nada de que preocuparse",,,no obstante,"IDE1_3 - no obstante
>> No obstante , este modelo

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",para los gobiernos (a lo largo del) [de todo el] mundo,a lo largo del,"IDE1_3 - a lo largo del
>> un proceso implacable a lo largo de las últimas dos o

",de todo el,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",la posibilidad de tener que (abondonar) [abandonar] su tierra natal,abondonar,,abandonar,"IDE1_4 - abandonar
>> en una cabaña abandonada en las afueras

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",una verdadera amenaza económica de la (la) cual las administraciones mundiales,la,"IDE1_3 - la
>> El fenómeno de la
>> hace varios siglos los seres humanos han
>> generación es que el capital acumulado durante
>> El mecanismo de la
>> grandes rasgos , el intercambio cada vez
>> Gracias a "" la mano invisible ""
>> Es decir , los mercados libres han
>> vida vibrante aprovecha la riqueza y diversidad
>> Sin la globalización , el
>> crisis financieras , la realidad es que
>> Por ejemplo , la Gran Depresión tuvo
>> mantenía una de las tasas arancelarias más
>> , una de las razones clave por
>> En definitiva , los entresijos de la
>> que hemos observado la lucha contra la
>> también hemos experimentado el fondo de las
>> Para aprovechar los beneficios de este

IDE1_4 - la
>> El maravilloso milagro :
>> cabaña abandonada en las afueras de la
>> por lo cual el hallazgo es un
>> La noticia de la
>> Dado el tiempo que había
>> Ahora la muchacha está a
>> David González , el ex-profesor que la
>> El cuerpo de el
>> Según la declaración de la
>> su hijastra durante el mes siguiente .
>> La muchacha llevaba su
>> punto de apretar el gatillo cuando ,
>> se me contrajo la garganta "" .
>> refiriendo se a el fallecido responsable de
>> minuciosa , aunque el Director General de
>> prensa prevista a las 19:00 horas ,

",,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",Tambora es una (colosal) caldera [colosal],colosal,,colosal,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",que la población de Java (tanto) venera [tanto] como teme,tanto,"IDE1_3 - tanto
>> constatar que es tanto beneficiosa como perjudicial
>> la globalización son tan complejas que incluso

IDE1_4 - tanto
>> públicas que pedían tanta ayuda como fuera

",tanto,"IDE1_3 - tanto
>> constatar que es tanto beneficiosa como perjudicial
>> la globalización son tan complejas que incluso

IDE1_4 - tanto
>> públicas que pedían tanta ayuda como fuera

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",es el hogar del Estrecho de (Malacca) [Malaca],Malacca,,Malaca,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",incluso la remota posibilidad de que entrara en erupción atenta (con) [contra] la organización social,con,"IDE1_3 - con
>> contra la pobreza con unos resultados asombrosos
>> no están relacionadas con la globalización ,

IDE1_4 - con
>> las redes sociales con el fin de
>> la chica temblando con la cara cubierta
>> una cama quirúrgica con un hacha hincada
>> Ellie estaba cazando con su padrastro ,
>> tapó la boca con la mano ,

",contra,"IDE1_3 - contra
>> observado la lucha contra la pobreza con

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",es un proceso económico que subyace [tras] el funcionamiento del mundo moderno,,,tras,"IDE1_4 - tras
>> Policía ha comunicado tras su hallazgo que

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",e incluso superar los escollos que (intentan) [podrían] pararlo,intentan,,podrían,"IDE1_3 - podrían
>> la perspectiva se puede constatar que es

IDE1_4 - podrían
>> , pero no pude .
>> mejor no habría podido llevar sigilosamente a

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",la caldera arrojaría (impensables) magnitudes [impensables],impensables,,impensables,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",magnitudes impensables (del) [de] dióxido de azufre,del,,de,"IDE1_3 - de
>> El fenómeno de la globalización se
>> nada nuevo ; de hecho , desde
>> ha suscitado niveles de inversión sin precedentes
>> El mecanismo de la globalización es
>> vez más potente de capital e ideas
>> dirigido monumentales flujos de dinero de el
>> , nuestro estilo de vida vibrante aprovecha
>> A pesar de que hay quien
>> mantenía una de las tasas arancelarias
>> Asimismo , una de las razones clave
>> , los entresijos de la globalización son
>> experimentado el fondo de las crisis financieras
>> aprovechar los beneficios de este fenómeno ,

IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

"
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",refleja la luz [solar] destinada a nuestro planeta (proveniente del sol),proveniente del sol,,solar,
IDE1,IDE1_2,"['IDE1_3', 'IDE1_4']",a pesar de que el resultado (antecitado) [antedicho] enfriaría el planeta,antecitado,,antedicho,
IDE1,IDE1_3,['IDE1_4'],los entresijos de la globalización son tan (complejas) [complejos],complejas,,complejos,
IDE1,IDE1_3,['IDE1_4'],"es más, nuestro [vibrante] estilo de vida (vibrante)",vibrante,,vibrante,
IDE1,IDE1_3,['IDE1_4'],"es más, nuestro (vibrante) [exuberante] estilo de vida",vibrante,,exuberante,
IDE1,IDE1_3,['IDE1_4'],una pasmosa reducción de (lo que es) la lacra de la pobreza,lo que es,,,
IDE1,IDE1_3,['IDE1_4'],una pasmosa reducción (en) [de] la lacra de la pobreza,en,"IDE1_4 - en
>> 9 de marzo en una cabaña abandonada
>> se difundió velozmente en la prensa ,
>> que la mantuvo en cautiverio , está
>> un hacha hincada en el centro de
>> Aunque todo transcurrió en un instante ,
>> que ha contado en una conferencia de
>> - proclamó Ellie en una entrevista esta
>> que se basa en el hecho de
>> 19:00 horas , en la que se

",de,"IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

"
IDE1,IDE1_3,['IDE1_4'],una de las razones clave (por) [de] la crisis de 1982 en Latinoamérica,por,"IDE1_4 - por
>> como desaparecida , por lo cual el
>> a su perro por el bosque por
>> la chica , por lo que se

",de,"IDE1_4 - de
>> este jueves 9 de marzo en una
>> Ya hace más de un mes desde
>> La noticia de la desaparición de
>> a un catedrático de la Universidad de
>> El cuerpo de el criminal fue
>> Según la declaración de la policía esta
>> en una conferencia de prensa , perseguía
>> estaba a punto de apretar el gatillo
>> debería haber gritado de socorro , pero
>> el fallecido responsable de el crimen .
>> todavía está pendiente de una investigación minuciosa
>> Hay una rueda de prensa prevista a

"
IDE1,IDE1_3,['IDE1_4'],"de hecho, (desde) [ya] hace varios siglos [que] los seres humanos intercambian bienes",desde,"IDE1_4 - desde
>> de un mes desde que fue reportada

","ya, que","IDE1_4 - ya
>> Ya hace más de
>> lo asesinó , ya que no tenía

IDE1_4 - que
>> un mes desde que fue reportada como
>> Dado el tiempo que había permanecido secuestrada
>> el anonimato , que vio a la
>> ha confirmado hoy que David González ,
>> , por lo que se le acercó
>> , según lo que ha contado en
>> a un arbusto que se camuflaba con
>> Sé que debería haber gritado
>> Lo que ocurrió a su
>> , en la que se espera que

"
IDE1,IDE1_3,['IDE1_4'],(hacia) [en] los países emergentes,hacia,,en,"IDE1_4 - en
>> 9 de marzo en una cabaña abandonada
>> se difundió velozmente en la prensa ,
>> que la mantuvo en cautiverio , está
>> un hacha hincada en el centro de
>> Aunque todo transcurrió en un instante ,
>> que ha contado en una conferencia de
>> - proclamó Ellie en una entrevista esta
>> que se basa en el hecho de
>> 19:00 horas , en la que se

"
