Group,Title,docs_to_search,error,error_item,error_context,solution_item,solution_context
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",no hay nada mejor que pueda imaginar (en) hacer hoy,en,"IHL1_3 - en
>> un concepto centrado en el crecimiento financiero
>> conferante se moja en decir que necesitamos
>> visto un aumento en puestos de trabajo
>> , porque , en realidad , es
>> y la riqueza en total .

IHL1_4 - en
>> aterrizando los extraterrestres en la Tierra ?
>> catedrática de física en la Universidad de
>> llevo años trabajando en la lógica de
>> otra vida inteligente en el universo .

",,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",la (perezosa) gente [perezosa] aún duerme,perezosa,,perezosa,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",esta es la [infrecuente] oportunidad (infrecuente) que tengo para aclarar,infrecuente,,infrecuente,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",sería mentira (que) [si] dijera que la sencillez no juega un papel importante y continuo,que,"IHL1_3 - que
>> no es sorprendente que haya tantas entidades
>> moja en decir que necesitamos manejar esos
>> Es absurdo que alguien diga que
>> alguna gente contaría que la globalización de
>> traido nada más que desafíos severos ,
>> la conferante con que necesitemos aprovechar a
>> forma justa para que prevengamos que empeorara

IHL1_4 - que
>> Los ciudadanos que estuvieron cerca de
>> de los espectadores que fueron testigos de
>> 42 años , que durante lo sucedido
>> Comentó que no se creía
>> hijos me decían que parara el coche
>> y jamás creería que ocurriera .
>> obstante , mientras que el señor Márquez
>> la entrevista comentó que "" a el
>> Me entristece mucho que la gente siga
>> cincuenta , lo que debería bastar para
>> la primera vez que se había denunciado
>> Desde que se empezó a
>> Dado que el número de
>> bien , mientras que el avistamiento provocó
>> Es esencial que se exploren nuevos

",si,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",en mi vida hoy en día: (sino que) funciona como un pilar de mi existencia,sino que,"IHL1_3 - sino que
>> la globalización , sino que tengamos cuidado con

",,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",se desmoronaría como si hubiera [sido] tragado por un agujero negro,,,sido,"IHL1_3 - sido
>> eso , como es un concepto centrado
>> Es absurdo que alguien
>> y que su ser ha mejorado la

IHL1_4 - sido
>> los espectadores que fueron testigos de lo
>> Uno de ellos fue Jorge Márquez ,
>> señor Márquez no fue el único de
>> Una de ellas es la señora Velázquez
>> No fue la primera vez
>> tal hipótesis no sea tan inalcanzable como
>> de Barcelona , es importante recordar que
>> Es esencial que se

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",no me parece una idea inteligente (que complique) [complicar] excesivamente las cosas,que complique,,complicar,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","(para) [como] referencia, Mam Tor significa ""la colina maternal""",para,"IHL1_3 - para
>> globalización es beneficiosa para todos , porque
>> Para concluir , estoy
>> de forma justa para que prevengamos que

IHL1_4 - para
>> la mejor vista para observar el increíble
>> sucedido tenía prisa para llevar a sus
>> de vida extraterrestre para que se convierta
>> que debería bastar para demostrar que los
>> que aparezca , para que se pueda

",como,"IHL1_3 - como
>> a la cabeza como un tema polémico
>> Por eso , como es un concepto
>> Como se ha mencionado
>> a comunidades , como en África ,

IHL1_4 - como
>> durante doce años como catedrática de física
>> sea tan inalcanzable como antes .

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el (azul) cielo [azul] me caliente lo suficiente como para que me sienta contenta,azul,,azul,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",a pesar del fuerte viento que intenta (empujarme) [impedirme] avanzar,empujarme,,impedirme,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el cielo juega con el sol durante (finos) [espléndidos] días como hoy,finos,,espléndidos,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",detrás de las nubes (alcochadas) [acolchadas],alcochadas,,acolchadas,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","no obstante, siempre triunfa (el) [la] esfera de fuego",el,"IHL1_3 - el
>> Indudablemente , la globalización sigue a
>> concepto centrado en el crecimiento financiero y
>> La conferante se moja
>> anteriormente , aunque la globalización ha visto
>> alguien diga que la globalización es beneficiosa
>> gente contaría que la globalización de hecho
>> Sin embargo , la globalización , después
>> de acuerdo con la conferante con que
>> , podemos distribuir la riqueza , de

IHL1_4 - el
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",la,"IHL1_3 - la
>> Indudablemente , la globalización sigue a
>> concepto centrado en el crecimiento financiero y
>> La conferante se moja
>> anteriormente , aunque la globalización ha visto
>> alguien diga que la globalización es beneficiosa
>> gente contaría que la globalización de hecho
>> Sin embargo , la globalización , después
>> de acuerdo con la conferante con que
>> , podemos distribuir la riqueza , de

IHL1_4 - la
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",este clima apacible me (queda) [sienta] muy bien,queda,"IHL1_4 - queda
>> los barceloneses se quedaron perplejos tras ver
>> Me quedé sin palabras ,
>> gente que se quedaron asombrados .

",sienta,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",hasta que se alcanza (al) [el] horizonte donde el verde se encuentra con el azul,al,,el,"IHL1_3 - el
>> Indudablemente , la globalización sigue a
>> concepto centrado en el crecimiento financiero y
>> La conferante se moja
>> anteriormente , aunque la globalización ha visto
>> alguien diga que la globalización es beneficiosa
>> gente contaría que la globalización de hecho
>> Sin embargo , la globalización , después
>> de acuerdo con la conferante con que
>> , podemos distribuir la riqueza , de

IHL1_4 - el
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",(mostrando) [mostrándose] la belleza el uno al otro en su contraste,mostrando,"IHL1_4 - mostrando
>> los astrónomos han mostrado mucho entusiasmo hacia

",mostrándose,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",un camino de piedrita me lleva a escalar para [disfrutar de] las vistas en toda su amplitud,,,disfrutar de,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",un camino de piedrita me lleva a escalar para disfrutar de las vistas en (expansión) [toda su amplitud],expansión,,toda su amplitud,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el (puro) aire [puro] me llena los pulmones,puro,,puro,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el aire puro [me] llena los pulmones,,,me,"IHL1_3 - me
>> las oportunidades que nos trae , de
>> ochenta , no nos ha traido nada
>> las oportunidades que nos trae la globalización

IHL1_4 - me
>> "" Mis hijos me decían que parara
>> Me quedé sin palabras
>> ver el OVNI me extasió porque llevo
>> "" Me entristece mucho que

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","el aire puro me llena los pulmones, que [se] expanden como si se estuvieran volviendo a llenar",,,se,"IHL1_3 - se
>> entidades que no se las beneficia .
>> La conferante se moja en decir
>> Como se ha mencionado anteriormente

IHL1_4 - se
>> , los barceloneses se quedaron perplejos tras
>> el año , se entrevistaron a algunos
>> Uno de ellos fue Jorge Márquez
>> Comentó que no se creía lo que
>> y mis hijos se pusieron inmediatamente pálidos
>> no pudo creer lo que vieron sus
>> Una de ellas es la señora
>> extraterrestre para que se convierta en una
>> gente siga sintiendo se amenazada por esta
>> años cincuenta , lo que debería bastar
>> primera vez que se había denunciado un
>> Desde que se empezó a informar
>> Es esencial que se exploren nuevos conceptos

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",con cada respiro [me] viene una sensación de tranquilidad incomparable,,,me,"IHL1_3 - me
>> las oportunidades que nos trae , de
>> ochenta , no nos ha traido nada
>> las oportunidades que nos trae la globalización

IHL1_4 - me
>> "" Mis hijos me decían que parara
>> Me quedé sin palabras
>> ver el OVNI me extasió porque llevo
>> "" Me entristece mucho que

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",[puesto] que a mi alma le vale la pena subir,,,puesto,"IHL1_3 - puesto
>> un aumento en puestos de trabajo ,

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",puesto que [a] mi alma le vale la pena subir,,,a,"IHL1_3 - a
>> la globalización sigue a la cabeza como
>> manejar esos desafíos a medida que aprovechamos
>> que continua dañar a comunidades , como
>> A continuación , alguna
>> que nunca debido a la mal distribución
>> que necesitemos aprovechar a el máximo de

IHL1_4 - a
>> por el cielo a plena luz de
>> avistamiento tuvo lugar a las 8:30h de
>> , se entrevistaron a algunos de los
>> prisa para llevar a sus hijos a
>> comentó que "" a el ver el
>> simplemente se niegue a creer la ""
>> que se empezó a informar aproximadamente desde
>> , los lleva a concluir cada vez

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",puesto que a mi alma [le] vale la pena subir,,,le,"IHL1_3 - le
>> entidades que no se las beneficia .
>> La conferante se moja en decir
>> Como se ha mencionado anteriormente

IHL1_4 - le
>> , los barceloneses se quedaron perplejos tras
>> el año , se entrevistaron a algunos
>> Uno de ellos fue Jorge Márquez
>> Comentó que no se creía lo que
>> y mis hijos se pusieron inmediatamente pálidos
>> no pudo creer lo que vieron sus
>> Una de ellas es la señora
>> extraterrestre para que se convierta en una
>> gente siga sintiendo se amenazada por esta
>> años cincuenta , lo que debería bastar
>> primera vez que se había denunciado un
>> Desde que se empezó a informar
>> Es esencial que se exploren nuevos conceptos

"
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",puesto que a mi alma le vale la pena (de) subir,de,"IHL1_3 - de
>> medida que aprovechamos de algunas de las
>> aumento en puestos de trabajo , inversión
>> que la globalización de hecho tiene un
>> globalización , después de los años ochenta
>> , estoy totalmente de acuerdo con la
>> De esta manera ,

IHL1_4 - de
>> pasado , 28 de julio , los
>> a las 8:30h de la mañana .
>> que estuvieron cerca de el sitio de
>> Después de el evento probablemente
>> Uno de ellos fue Jorge
>> fue el único de Barcelona que no
>> Una de ellas es la
>> en la lógica de la existencia de
>> extraterrestres existen fuera de las películas de
>> denunciado un avistaje de tipo extraterrestre .
>> hacia la posibilidad de que haya otra
>> que el número de "" justificaciones ""
>> entre la comunidad de Barcelona , es

",,
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",sin mencionar las vistas panorámicas que abruman (a) los ojos,a,"IHL1_3 - a
>> la globalización sigue a la cabeza como
>> manejar esos desafíos a medida que aprovechamos
>> que continua dañar a comunidades , como
>> A continuación , alguna
>> que nunca debido a la mal distribución
>> que necesitemos aprovechar a el máximo de

IHL1_4 - a
>> por el cielo a plena luz de
>> avistamiento tuvo lugar a las 8:30h de
>> , se entrevistaron a algunos de los
>> prisa para llevar a sus hijos a
>> comentó que "" a el ver el
>> simplemente se niegue a creer la ""
>> que se empezó a informar aproximadamente desde
>> , los lleva a concluir cada vez

",,
IHL1,IHL1_3,['IHL1_4'],"no nos ha (traido) [traído] nada más que desafíos severos, una falta de paz y gente más pobre",traido,,traído,
IHL1,IHL1_3,['IHL1_4'],es un concepto centrado en el crecimiento financiero y [el] desarrollo industrial,,,el,"IHL1_4 - el
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

"
IHL1,IHL1_3,['IHL1_4'],la conferenciante toma partido (en) [al] decir que necesitamos,en,"IHL1_4 - en
>> aterrizando los extraterrestres en la Tierra ?
>> catedrática de física en la Universidad de
>> llevo años trabajando en la lógica de
>> otra vida inteligente en el universo .

",al,
IHL1,IHL1_3,['IHL1_4'],que no pueden asimilar (con) el grandísimo crecimiento,con,,,
IHL1,IHL1_3,['IHL1_4'],estoy totalmente de acuerdo con la conferenciante (con) [en] que necesitamos aprovechar,con,,en,"IHL1_4 - en
>> aterrizando los extraterrestres en la Tierra ?
>> catedrática de física en la Universidad de
>> llevo años trabajando en la lógica de
>> otra vida inteligente en el universo .

"
IHL1,IHL1_3,['IHL1_4'],debido a la (mal) [mala] distribución de la riqueza,mal,,mala,
IHL1,IHL1_3,['IHL1_4'],y que su (ser) [existencia] ha mejorado la división del trabajo,ser,"IHL1_4 - ser
>> los espectadores que fueron testigos de lo
>> Uno de ellos fue Jorge Márquez ,
>> señor Márquez no fue el único de
>> Una de ellas es la señora Velázquez
>> No fue la primera vez
>> tal hipótesis no sea tan inalcanzable como
>> de Barcelona , es importante recordar que
>> Es esencial que se

",existencia,"IHL1_4 - existencia
>> lógica de la existencia de vida extraterrestre

"
IHL1,IHL1_3,['IHL1_4'],a causa de los países (desarollados) [desarrollados],desarollados,,desarrollados,
IHL1,IHL1_3,['IHL1_4'],es un acontecimiento perjudicial que (continua dañar) [sigue dañando] a muchas comunidades,continua dañar,,sigue dañando,
IHL1,IHL1_3,['IHL1_4'],a medida que aprovechamos (de) algunas de las oportunidades,de,"IHL1_4 - de
>> pasado , 28 de julio , los
>> a las 8:30h de la mañana .
>> que estuvieron cerca de el sitio de
>> Después de el evento probablemente
>> Uno de ellos fue Jorge
>> fue el único de Barcelona que no
>> Una de ellas es la
>> en la lógica de la existencia de
>> extraterrestres existen fuera de las películas de
>> denunciado un avistaje de tipo extraterrestre .
>> hacia la posibilidad de que haya otra
>> que el número de "" justificaciones ""
>> entre la comunidad de Barcelona , es

",,
IHL1,IHL1_3,['IHL1_4'],(la) [el] capital (media) [medio] de cada país,"la, media","IHL1_4 - la
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

","el, medio","IHL1_4 - el
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

"
IHL1,IHL1_3,['IHL1_4'],la (conferante) [conferenciante],conferante,,conferenciante,
IHL1,IHL1_3,['IHL1_4'],"indudablemente, la globalización sigue a la cabeza (como un tema polémico) [de la polémica]",como un tema polémico,,de la polémica,
IHL1,IHL1_3,['IHL1_4'],es un concepto centrado en el crecimiento financiero y el (desarollo) [desarrollo] industrial,desarollo,,desarrollo,
IHL1,IHL1_3,['IHL1_4'],no es sorprendente que haya tantas entidades que no se (las beneficia) [benefician],las beneficia,,benefician,
IHL1,IHL1_3,['IHL1_4'],no es sorprendente que haya tantas entidades que no se benefician [de este proceso],,,de este proceso,
IHL1,IHL1_3,['IHL1_4'],la conferenciante (se moja) [toma partido] al decir que necesitamos,se moja,,toma partido,
IHL1,IHL1_3,['IHL1_4'],manejar (esos) [estos] desafíos a medida que aprovechamos,esos,,estos,"IHL1_4 - estos
>> se amenazada por esta posibilidad , o
>> se pueda evaluar estas nuevas ideas .

"
IHL1,IHL1_3,['IHL1_4'],algunas de las oportunidades que nos trae [la globalización] de forma responsable,,,la globalización,
IHL1,IHL1_3,['IHL1_4'],la globalización ha (visto) [propiciado] un aumento en puestos de trabajo,visto,"IHL1_4 - visto
>> quedaron perplejos tras ver un OVNI volando
>> la vista y vi el objeto volando
>> Nunca había visto semejante cosa ,
>> creer lo que vieron sus ojos ,
>> "" a el ver el OVNI me

",propiciado,
IHL1,IHL1_3,['IHL1_4'],"puestos de trabajo, inversión de riqueza (y) [e] integración de servicios",y,"IHL1_4 - y
>> "" Y entonces , levanté
>> semejante cosa , y jamás creería que
>> sin palabras , y mis hijos se
>> de la sociedad y obtenga el reconocimiento
>> "" La ciencia y los descubrimientos espaciales
>> , los científicos y los astrónomos han
>> provocó mucho alboroto y opiniones distintas entre

",e,
IHL1,IHL1_3,['IHL1_4'],(la) [lo] cual significa que subsisten con alrededor de 1$ al día,la,"IHL1_4 - la
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",lo,"IHL1_4 - lo
>> , los barceloneses se quedaron perplejos tras
>> el año , se entrevistaron a algunos
>> Uno de ellos fue Jorge Márquez
>> Comentó que no se creía lo que
>> y mis hijos se pusieron inmediatamente pálidos
>> no pudo creer lo que vieron sus
>> Una de ellas es la señora
>> extraterrestre para que se convierta en una
>> gente siga sintiendo se amenazada por esta
>> años cincuenta , lo que debería bastar
>> primera vez que se había denunciado un
>> Desde que se empezó a informar
>> Es esencial que se exploren nuevos conceptos

"
IHL1,IHL1_3,['IHL1_4'],lo cual significa [que] subsisten con alrededor de 1$ al día,,,que,"IHL1_4 - que
>> Los ciudadanos que estuvieron cerca de
>> de los espectadores que fueron testigos de
>> 42 años , que durante lo sucedido
>> Comentó que no se creía
>> hijos me decían que parara el coche
>> y jamás creería que ocurriera .
>> obstante , mientras que el señor Márquez
>> la entrevista comentó que "" a el
>> Me entristece mucho que la gente siga
>> cincuenta , lo que debería bastar para
>> la primera vez que se había denunciado
>> Desde que se empezó a
>> Dado que el número de
>> bien , mientras que el avistamiento provocó
>> Es esencial que se exploren nuevos

"
IHL1,IHL1_3,['IHL1_4'],lo cual significa que (les aprovecha de) [subsisten con] alrededor de 1$ al día,les aprovecha de,,subsisten con,
IHL1,IHL1_3,['IHL1_4'],lo cual significa que subsisten con alrededor de ($1) [1$] al día,,,,
IHL1,IHL1_3,['IHL1_4'],lo cual significa que subsisten con alrededor de 1$ (cada) [al] día,cada,"IHL1_4 - cada
>> lleva a concluir cada vez más que

",al,
