Group,Title,docs_to_search,error,error_item,error_context,error_reps,solution_item,solution_context,pass_solution_reps,fail_solution_reps
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",la cárcel tiene que ser la pena (para) [de] los crímenes,para,"JTM1_2 - para
>> por la mañana para ver a mi
>> Para mí , es
>> estaba bastante ocupada para los exámenes ,
>> le un mensaje para animar le ""
>> Ahora la hora para aprender japonés .

JTM1_3 - para
>> de educación especialmente para parte pobre de

JTM1_4 - para
>> estuviera buscando algo para comer y llegó
>> requerían tres meses para la recuperación .

",1,de,"JTM1_2 - de
>> sábados normalmente salgo de mi casa por
>> a poco antes de la cita ,
>> La luz de el sol me
>> De hecho , uno
>> paraguas solo menos de cinco veces desde
>> , a pesar de que estamos en
>> el apacible clima de Barcelona .
>> De hecho , él
>> que este invierno de Japón ha sido
>> año a causa de el monzón .
>> prefiero el clima de Barcelona a el
>> ¿ Qué tipo de deméritos hay ?
>> , un montón de polen causa la
>> , hace menos de diez grados .
>> realidad es diferente de las imágenes ,

JTM1_3 - de
>> que la globalización de ahora puede mejorar
>> en el crecimiento de economía internacional ,
>> luchas a causa de la difícil situación
>> , la expansión de mercado produció una
>> Desde mi punto de vista , el
>> este rápido cambio de el mundo ha
>> a la solución de mejorar la situación
>> a el entorno de vida .
>> , la globalizacion de hoy se debe

JTM1_4 - de
>> en un ataque de un oso .
>> han ocurrido más de los 400 accidentes
>> año el número de animal salvaje que
>> El 24 de agosto por la
>> Además de él , había
>> en la falda de un monte .
>> Según las grabaciones de las cámaras de
>> El experto de animal explicó que
>> Después de unos veinte minutos
>> Afortunadamente la vida de el hombre está
>> pueblo también antes de este suceso ,
>> a el aumento de los encuentros entre
>> la comida antes de la hibernación a
>> , el lugar de la residencia de
>> Con el envejecimiento de la población en

",19,2
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",la cárcel necesita establecer un reglamento de vida (detalladamente) [muy detallado],detalladamente,,0,muy detallado,,0,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']","por ejemplo, puede fijar [la] hora de levantarse",,,0,la,"JTM1_2 - la
>> Los sábados normalmente salgo
>> a quedar en la cafetería que es
>> poco antes de la cita , ya
>> Miro el cielo despejado por
>> La luz de el
>> , uno de los más que me
>> que casi todos los días hace tan
>> que he usado los paraguas solo menos
>> en casi todos los casos .
>> invierno ahora , la temperatura es bastante
>> Realmente me encanta el apacible clima de
>> Laura entra en la cafetería por la
>> La semana pasada estaba
>> Me todavía quedan los dos más ...
>> No puedes hacer los por mí ?
>> El otro día me
>> Mucha suerte con el último examen también
>> , suelo envidiar el clima japonés .
>> Oye , en el verano puedes disfrutar
>> a causa de el monzón .
>> dicho Laura , el país tiene numerosos
>> , yo prefiero el clima de Barcelona
>> me gusta que el tiempo cambia frecuentemente
>> o sea , los deméritos "" ,
>> de polen causa la alergia a mucha
>> , me molesta el húmedo calor .
>> La única estación que
>> solo con ver las fotos hermosas ""
>> "" La realidad es diferente
>> Y Ahora la hora para aprender

JTM1_3 - la
>> se informa que la globalización de ahora
>> ha influido en el crecimiento de economía
>> a causa de la difícil situación económica
>> Segundo , la expansión de mercado
>> En el discurso , se
>> de vista , el argumento de la
>> rápido cambio de el mundo ha causado
>> una sistema que los países desarrollados pueden
>> En cuanto a la solución de mejorar
>> más oportunidades a los jóvenes que viven
>> Como los países desarrollando también
>> En conclusión , la globalizacion de hoy

JTM1_4 - la
>> Aunque se lesionó el brazo y las
>> ocurrido más de los 400 accidentes con
>> Cada año el número de animal
>> El 24 de agosto
>> tres personas arando el terreno en ese
>> La campiña está en
>> Según las grabaciones de las
>> El experto de animal
>> , de repente el oso atacó a
>> Mientras los dos peleaban cuerpo
>> El herido rápidamente fue
>> Afortunadamente la vida de el
>> embargo , sufrió las lesiones que requerían
>> veces se observaban los osos salvajes en
>> este suceso , el ayuntamiento puso los
>> En cuanto a el aumento de los
>> primer lugar , los osos se faltan
>> Segundo , el lugar de la
>> Con el envejecimiento de la
>> parece como si los osos invadieran territorio

",7,2
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",debe garantizarse más libertad de vida (de) [a] los delincuentes,de,"JTM1_2 - de
>> sábados normalmente salgo de mi casa por
>> a poco antes de la cita ,
>> La luz de el sol me
>> De hecho , uno
>> paraguas solo menos de cinco veces desde
>> , a pesar de que estamos en
>> el apacible clima de Barcelona .
>> De hecho , él
>> que este invierno de Japón ha sido
>> año a causa de el monzón .
>> prefiero el clima de Barcelona a el
>> ¿ Qué tipo de deméritos hay ?
>> , un montón de polen causa la
>> , hace menos de diez grados .
>> realidad es diferente de las imágenes ,

JTM1_3 - de
>> que la globalización de ahora puede mejorar
>> en el crecimiento de economía internacional ,
>> luchas a causa de la difícil situación
>> , la expansión de mercado produció una
>> Desde mi punto de vista , el
>> este rápido cambio de el mundo ha
>> a la solución de mejorar la situación
>> a el entorno de vida .
>> , la globalizacion de hoy se debe

JTM1_4 - de
>> en un ataque de un oso .
>> han ocurrido más de los 400 accidentes
>> año el número de animal salvaje que
>> El 24 de agosto por la
>> Además de él , había
>> en la falda de un monte .
>> Según las grabaciones de las cámaras de
>> El experto de animal explicó que
>> Después de unos veinte minutos
>> Afortunadamente la vida de el hombre está
>> pueblo también antes de este suceso ,
>> a el aumento de los encuentros entre
>> la comida antes de la hibernación a
>> , el lugar de la residencia de
>> Con el envejecimiento de la población en

",0,a,"JTM1_2 - a
>> mañana para ver a mi compañera de
>> Hoy también vamos a quedar en la
>> Como llegué a poco antes de
>> Por supuesto llueve a veces , pero
>> Además , a pesar de que
>> Voy a enviar le un
>> "" A propósito , mi
>> por un año a causa de el
>> clima de Barcelona a el de Japón
>> causa la alergia a mucha gente en
>> En cuanto a verano , me

JTM1_3 - a
>> no está beneficiando a toda la gente
>> que existen luchas a causa de la
>> En cuanto a la solución de
>> ofrecer más oportunidades a los jóvenes que

JTM1_4 - a
>> comer y llegó a la zona humana
>> el oso atacó a la persona y
>> dos peleaban cuerpo a cuerpo , los
>> rápidamente fue llevado a el hospital y
>> A veces se observaban
>> En respuesta a este suceso ,
>> En cuanto a el aumento de
>> de la hibernación a cause de los
>> acercando se debido a la devastación de

",5,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",condiciones y (hábito) [hábitos] de su vida,hábito,,0,hábitos,,0,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']","es decir, a (mí) [mi] entender",mí,"JTM1_2 - mí
>> de el sol me deslumbra .
>> los más que me gustan de Barcelona
>> Para mí , es increíble
>> veces , pero me siento que es
>> Realmente me encanta el apacible
>> tranquila "" , me contesta .
>> Me todavía quedan los
>> hacer los por mí ?
>> lo "" , me dice y sigue
>> El otro día me dijiste que tu
>> también "" , me dice .
>> , mi madre me dijo que este
>> Me parece que cada
>> "" Bueno , yo prefiero el clima
>> ? "" , me pregunta .
>> "" Porque no me gusta que el
>> ? "" , me pregunta .
>> a verano , me molesta el húmedo
>> única estación que me va bien es
>> hermosas "" , me dice con sorpresa

JTM1_4 - mí
>> la residencia de nosotros y la de
>> humanos los que nos lo hemos buscado
>> vivir sin hacer nos daños ?

",0,mi,"JTM1_2 - mi
>> normalmente salgo de mi casa por la
>> A propósito , mi madre me dijo

JTM1_3 - mi
>> Desde mi punto de vista

",3,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",estoy de acuerdo con ofrecerles (el) tiempo libre,el,"JTM1_2 - el
>> Los sábados normalmente salgo
>> a quedar en la cafetería que es
>> poco antes de la cita , ya
>> Miro el cielo despejado por
>> La luz de el
>> , uno de los más que me
>> que casi todos los días hace tan
>> que he usado los paraguas solo menos
>> en casi todos los casos .
>> invierno ahora , la temperatura es bastante
>> Realmente me encanta el apacible clima de
>> Laura entra en la cafetería por la
>> La semana pasada estaba
>> Me todavía quedan los dos más ...
>> No puedes hacer los por mí ?
>> El otro día me
>> Mucha suerte con el último examen también
>> , suelo envidiar el clima japonés .
>> Oye , en el verano puedes disfrutar
>> a causa de el monzón .
>> dicho Laura , el país tiene numerosos
>> , yo prefiero el clima de Barcelona
>> me gusta que el tiempo cambia frecuentemente
>> o sea , los deméritos "" ,
>> de polen causa la alergia a mucha
>> , me molesta el húmedo calor .
>> La única estación que
>> solo con ver las fotos hermosas ""
>> "" La realidad es diferente
>> Y Ahora la hora para aprender

JTM1_3 - el
>> se informa que la globalización de ahora
>> ha influido en el crecimiento de economía
>> a causa de la difícil situación económica
>> Segundo , la expansión de mercado
>> En el discurso , se
>> de vista , el argumento de la
>> rápido cambio de el mundo ha causado
>> una sistema que los países desarrollados pueden
>> En cuanto a la solución de mejorar
>> más oportunidades a los jóvenes que viven
>> Como los países desarrollando también
>> En conclusión , la globalizacion de hoy

JTM1_4 - el
>> Aunque se lesionó el brazo y las
>> ocurrido más de los 400 accidentes con
>> Cada año el número de animal
>> El 24 de agosto
>> tres personas arando el terreno en ese
>> La campiña está en
>> Según las grabaciones de las
>> El experto de animal
>> , de repente el oso atacó a
>> Mientras los dos peleaban cuerpo
>> El herido rápidamente fue
>> Afortunadamente la vida de el
>> embargo , sufrió las lesiones que requerían
>> veces se observaban los osos salvajes en
>> este suceso , el ayuntamiento puso los
>> En cuanto a el aumento de los
>> primer lugar , los osos se faltan
>> Segundo , el lugar de la
>> Con el envejecimiento de la
>> parece como si los osos invadieran territorio

",6,,,0,2
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",creo que es importante que actúen según (el) [un] orden,el,"JTM1_2 - el
>> Los sábados normalmente salgo
>> a quedar en la cafetería que es
>> poco antes de la cita , ya
>> Miro el cielo despejado por
>> La luz de el
>> , uno de los más que me
>> que casi todos los días hace tan
>> que he usado los paraguas solo menos
>> en casi todos los casos .
>> invierno ahora , la temperatura es bastante
>> Realmente me encanta el apacible clima de
>> Laura entra en la cafetería por la
>> La semana pasada estaba
>> Me todavía quedan los dos más ...
>> No puedes hacer los por mí ?
>> El otro día me
>> Mucha suerte con el último examen también
>> , suelo envidiar el clima japonés .
>> Oye , en el verano puedes disfrutar
>> a causa de el monzón .
>> dicho Laura , el país tiene numerosos
>> , yo prefiero el clima de Barcelona
>> me gusta que el tiempo cambia frecuentemente
>> o sea , los deméritos "" ,
>> de polen causa la alergia a mucha
>> , me molesta el húmedo calor .
>> La única estación que
>> solo con ver las fotos hermosas ""
>> "" La realidad es diferente
>> Y Ahora la hora para aprender

JTM1_3 - el
>> se informa que la globalización de ahora
>> ha influido en el crecimiento de economía
>> a causa de la difícil situación económica
>> Segundo , la expansión de mercado
>> En el discurso , se
>> de vista , el argumento de la
>> rápido cambio de el mundo ha causado
>> una sistema que los países desarrollados pueden
>> En cuanto a la solución de mejorar
>> más oportunidades a los jóvenes que viven
>> Como los países desarrollando también
>> En conclusión , la globalizacion de hoy

JTM1_4 - el
>> Aunque se lesionó el brazo y las
>> ocurrido más de los 400 accidentes con
>> Cada año el número de animal
>> El 24 de agosto
>> tres personas arando el terreno en ese
>> La campiña está en
>> Según las grabaciones de las
>> El experto de animal
>> , de repente el oso atacó a
>> Mientras los dos peleaban cuerpo
>> El herido rápidamente fue
>> Afortunadamente la vida de el
>> embargo , sufrió las lesiones que requerían
>> veces se observaban los osos salvajes en
>> este suceso , el ayuntamiento puso los
>> En cuanto a el aumento de los
>> primer lugar , los osos se faltan
>> Segundo , el lugar de la
>> Con el envejecimiento de la
>> parece como si los osos invadieran territorio

",0,un,"JTM1_2 - un
>> De hecho , uno de los más
>> Pero le queda uno más que es
>> a enviar le un mensaje para animar
>> cuatro estaciones por un año a causa
>> Por ejemplo , un montón de polen

JTM1_3 - un
>> de mercado produció una repetición de crisis
>> mundo ha causado una gran diferencia de
>> Es una sistema que los

JTM1_4 - un
>> Un hombre resultó herido
>> la mañana , un hombre que tiene
>> la falda de un monte .
>> Después de unos veinte minutos vagando

",1,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",concentrarse (sólo) [solo] en lo que tienen delante,sólo,,0,solo,"JTM1_2 - solo
>> usado los paraguas solo menos de cinco
>> siento que es solo temporal en casi
>> imaginado esas cosas solo con ver las

",3,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",creo que la severidad de [la] vida en la cárcel,,,0,la,"JTM1_2 - la
>> Los sábados normalmente salgo
>> a quedar en la cafetería que es
>> poco antes de la cita , ya
>> Miro el cielo despejado por
>> La luz de el
>> , uno de los más que me
>> que casi todos los días hace tan
>> que he usado los paraguas solo menos
>> en casi todos los casos .
>> invierno ahora , la temperatura es bastante
>> Realmente me encanta el apacible clima de
>> Laura entra en la cafetería por la
>> La semana pasada estaba
>> Me todavía quedan los dos más ...
>> No puedes hacer los por mí ?
>> El otro día me
>> Mucha suerte con el último examen también
>> , suelo envidiar el clima japonés .
>> Oye , en el verano puedes disfrutar
>> a causa de el monzón .
>> dicho Laura , el país tiene numerosos
>> , yo prefiero el clima de Barcelona
>> me gusta que el tiempo cambia frecuentemente
>> o sea , los deméritos "" ,
>> de polen causa la alergia a mucha
>> , me molesta el húmedo calor .
>> La única estación que
>> solo con ver las fotos hermosas ""
>> "" La realidad es diferente
>> Y Ahora la hora para aprender

JTM1_3 - la
>> se informa que la globalización de ahora
>> ha influido en el crecimiento de economía
>> a causa de la difícil situación económica
>> Segundo , la expansión de mercado
>> En el discurso , se
>> de vista , el argumento de la
>> rápido cambio de el mundo ha causado
>> una sistema que los países desarrollados pueden
>> En cuanto a la solución de mejorar
>> más oportunidades a los jóvenes que viven
>> Como los países desarrollando también
>> En conclusión , la globalizacion de hoy

JTM1_4 - la
>> Aunque se lesionó el brazo y las
>> ocurrido más de los 400 accidentes con
>> Cada año el número de animal
>> El 24 de agosto
>> tres personas arando el terreno en ese
>> La campiña está en
>> Según las grabaciones de las
>> El experto de animal
>> , de repente el oso atacó a
>> Mientras los dos peleaban cuerpo
>> El herido rápidamente fue
>> Afortunadamente la vida de el
>> embargo , sufrió las lesiones que requerían
>> veces se observaban los osos salvajes en
>> este suceso , el ayuntamiento puso los
>> En cuanto a el aumento de los
>> primer lugar , los osos se faltan
>> Segundo , el lugar de la
>> Con el envejecimiento de la
>> parece como si los osos invadieran territorio

",6,1
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",creo que la severidad de la vida en [la] cárcel,,,0,la,"JTM1_2 - la
>> Los sábados normalmente salgo
>> a quedar en la cafetería que es
>> poco antes de la cita , ya
>> Miro el cielo despejado por
>> La luz de el
>> , uno de los más que me
>> que casi todos los días hace tan
>> que he usado los paraguas solo menos
>> en casi todos los casos .
>> invierno ahora , la temperatura es bastante
>> Realmente me encanta el apacible clima de
>> Laura entra en la cafetería por la
>> La semana pasada estaba
>> Me todavía quedan los dos más ...
>> No puedes hacer los por mí ?
>> El otro día me
>> Mucha suerte con el último examen también
>> , suelo envidiar el clima japonés .
>> Oye , en el verano puedes disfrutar
>> a causa de el monzón .
>> dicho Laura , el país tiene numerosos
>> , yo prefiero el clima de Barcelona
>> me gusta que el tiempo cambia frecuentemente
>> o sea , los deméritos "" ,
>> de polen causa la alergia a mucha
>> , me molesta el húmedo calor .
>> La única estación que
>> solo con ver las fotos hermosas ""
>> "" La realidad es diferente
>> Y Ahora la hora para aprender

JTM1_3 - la
>> se informa que la globalización de ahora
>> ha influido en el crecimiento de economía
>> a causa de la difícil situación económica
>> Segundo , la expansión de mercado
>> En el discurso , se
>> de vista , el argumento de la
>> rápido cambio de el mundo ha causado
>> una sistema que los países desarrollados pueden
>> En cuanto a la solución de mejorar
>> más oportunidades a los jóvenes que viven
>> Como los países desarrollando también
>> En conclusión , la globalizacion de hoy

JTM1_4 - la
>> Aunque se lesionó el brazo y las
>> ocurrido más de los 400 accidentes con
>> Cada año el número de animal
>> El 24 de agosto
>> tres personas arando el terreno en ese
>> La campiña está en
>> Según las grabaciones de las
>> El experto de animal
>> , de repente el oso atacó a
>> Mientras los dos peleaban cuerpo
>> El herido rápidamente fue
>> Afortunadamente la vida de el
>> embargo , sufrió las lesiones que requerían
>> veces se observaban los osos salvajes en
>> este suceso , el ayuntamiento puso los
>> En cuanto a el aumento de los
>> primer lugar , los osos se faltan
>> Segundo , el lugar de la
>> Con el envejecimiento de la
>> parece como si los osos invadieran territorio

",2,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",así que lleva (a) [al] mantenimiento del orden social,a,"JTM1_2 - a
>> mañana para ver a mi compañera de
>> Hoy también vamos a quedar en la
>> Como llegué a poco antes de
>> Por supuesto llueve a veces , pero
>> Además , a pesar de que
>> Voy a enviar le un
>> "" A propósito , mi
>> por un año a causa de el
>> clima de Barcelona a el de Japón
>> causa la alergia a mucha gente en
>> En cuanto a verano , me

JTM1_3 - a
>> no está beneficiando a toda la gente
>> que existen luchas a causa de la
>> En cuanto a la solución de
>> ofrecer más oportunidades a los jóvenes que

JTM1_4 - a
>> comer y llegó a la zona humana
>> el oso atacó a la persona y
>> dos peleaban cuerpo a cuerpo , los
>> rápidamente fue llevado a el hospital y
>> A veces se observaban
>> En respuesta a este suceso ,
>> En cuanto a el aumento de
>> de la hibernación a cause de los
>> acercando se debido a la devastación de

",1,al,"JTM1_2 - a el
>> clima de Barcelona a el de Japón

JTM1_3 - a el
>> En cuanto a la solución de
>> ofrecer más oportunidades a los jóvenes que

JTM1_4 - a el
>> comer y llegó a la zona humana
>> el oso atacó a la persona y
>> rápidamente fue llevado a el hospital y
>> En cuanto a el aumento de
>> acercando se debido a la devastación de

",4,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",[lo cual] es eficiente para administrar,,,0,lo cual,,0,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",eficiente para administrar [estas instituciones] con presupuestos pequeños,,,0,estas instituciones,,0,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",varias personas que tienen (hándicap) [hándicaps] se quedan atrás,hándicap,,0,hándicaps,,0,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",este problema [se] relaciona con el alto porcentaje de residentes entre los detenidos,,,0,se,"JTM1_2 - se
>> Se llama Laura .
>> ? "" , le digo .
>> Jaja "" , le digo .
>> ! Puedes hacer lo "" , me
>> Le contesto , ""
>> De hecho , él ya ha aprobado
>> Pero le queda uno más
>> Voy a enviar le un mensaje para
>> que cada mes se ofrece diferentes paisajes
>> Sin embargo , le respondo , ""
>> deméritos "" , le digo .
>> global "" , le contesto .
>> ? "" , le digo .

JTM1_3 - se
>> En esta conferencia se informa que la
>> el discurso , se insiste que la
>> globalizacion de hoy se debe invertir con

JTM1_4 - se
>> Aunque se lesionó el brazo
>> Además de él , había tres
>> las piernas de él .
>> A veces se observaban los osos
>> , los osos se faltan la comida
>> osos están acercando se debido a la
>> en campo , se ha descuidado la
>> los que nos lo hemos buscado .

",6,0
JTM1,JTM1_1,"['JTM1_2', 'JTM1_3', 'JTM1_4']",para ayudar a todas las personas en la cárcel a (reintegrar) [reintegrarse] en la sociedad,reintegrar,,0,reintegrarse,,0,0
