Group,Title,docs_to_search,error,error_item,error_context,error_reps,solution_item,solution_context,pass_solution_reps,fail_solution_reps
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","no obstante, siempre triunfa la (sphero) [esfera] de fuego",sphero,,0,esfera,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",como si los compusiera (en) [a] un ritmo seguro,en,"IHL1_3 - en
>> un concepto centrado en el crecimiento financiero
>> conferante se moja en decir que necesitamos
>> visto un aumento en puestos de trabajo
>> , porque , en realidad , es
>> y la riqueza en total .

IHL1_4 - en
>> aterrizando los extraterrestres en la Tierra ?
>> catedrática de física en la Universidad de
>> llevo años trabajando en la lógica de
>> otra vida inteligente en el universo .

",0,a,"IHL1_3 - a
>> la globalización sigue a la cabeza como
>> manejar esos desafíos a medida que aprovechamos
>> que continua dañar a comunidades , como
>> A continuación , alguna
>> que nunca debido a la mal distribución
>> que necesitemos aprovechar a el máximo de

IHL1_4 - a
>> por el cielo a plena luz de
>> avistamiento tuvo lugar a las 8:30h de
>> , se entrevistaron a algunos de los
>> prisa para llevar a sus hijos a
>> comentó que "" a el ver el
>> simplemente se niegue a creer la ""
>> que se empezó a informar aproximadamente desde
>> , los lleva a concluir cada vez

",5,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","por eso, doy un paseo cada sábado (estrictamente) [religiosamente] por cualquier lugar que desee",estrictamente,,0,religiosamente,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","por eso, doy un paseo (religiosamente) cada sábado [religiosamente] por cualquier lugar que desee",religiosamente,,0,religiosamente,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",es el primer día del fin de (la) semana,la,"IHL1_3 - la
>> Indudablemente , la globalización sigue a
>> concepto centrado en el crecimiento financiero y
>> La conferante se moja
>> anteriormente , aunque la globalización ha visto
>> alguien diga que la globalización es beneficiosa
>> gente contaría que la globalización de hecho
>> Sin embargo , la globalización , después
>> de acuerdo con la conferante con que
>> , podemos distribuir la riqueza , de

IHL1_4 - la
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",0,,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","este clima apacible me sienta muy bien, (donde) [pues propicia que] los campos (están) [estén] cubiertos","donde, están","IHL1_3 - están
>> Para concluir , estoy totalmente de acuerdo

IHL1_4 - están
>> ¿ Están aterrizando los extraterrestres
>> Los ciudadanos que estuvieron cerca de el
>> Velázquez , quien estuvo trabajando durante doce

",0,"pues propicia que, estén","IHL1_3 - estén
>> Para concluir , estoy totalmente de acuerdo

IHL1_4 - estén
>> ¿ Están aterrizando los extraterrestres
>> Los ciudadanos que estuvieron cerca de el
>> Velázquez , quien estuvo trabajando durante doce

",0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",no me parece una idea (intelligente) [inteligente] complicar excesivamente las cosas,intelligente,,0,inteligente,"IHL1_4 - inteligente
>> haya otra vida inteligente en el universo

",1,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el cielo azul me calienta (suficientemente) [lo suficiente como] para que me sienta contenta,suficientemente,,0,lo suficiente como,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",lo que significa [que es] un día para mí,,,0,que es,"IHL1_4 - que es
>> de los espectadores que fueron testigos de lo

",1,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",lo que significa que es un día para (mi) [mí],mi,"IHL1_4 - mi
>> "" Mis hijos me decían
>> palabras , y mis hijos se pusieron

",0,mí,"IHL1_3 - mí
>> las oportunidades que nos trae , de
>> ochenta , no nos ha traido nada
>> las oportunidades que nos trae la globalización

IHL1_4 - mí
>> "" Mis hijos me decían que parara
>> Me quedé sin palabras
>> ver el OVNI me extasió porque llevo
>> "" Me entristece mucho que

",0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",no hay nada mejor que pueda imaginar (en) hacer hoy,en,"IHL1_3 - en
>> un concepto centrado en el crecimiento financiero
>> conferante se moja en decir que necesitamos
>> visto un aumento en puestos de trabajo
>> , porque , en realidad , es
>> y la riqueza en total .

IHL1_4 - en
>> aterrizando los extraterrestres en la Tierra ?
>> catedrática de física en la Universidad de
>> llevo años trabajando en la lógica de
>> otra vida inteligente en el universo .

",1,,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",la (perezosa) gente [perezosa] aún duerme,perezosa,,0,perezosa,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",esta es la [infrecuente] oportunidad (infrecuente) que tengo para aclarar,infrecuente,,0,infrecuente,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",sería mentira (que) [si] dijera que la sencillez no juega un papel importante y continuo,que,"IHL1_3 - que
>> no es sorprendente que haya tantas entidades
>> moja en decir que necesitamos manejar esos
>> Es absurdo que alguien diga que
>> alguna gente contaría que la globalización de
>> traido nada más que desafíos severos ,
>> la conferante con que necesitemos aprovechar a
>> forma justa para que prevengamos que empeorara

IHL1_4 - que
>> Los ciudadanos que estuvieron cerca de
>> de los espectadores que fueron testigos de
>> 42 años , que durante lo sucedido
>> Comentó que no se creía
>> hijos me decían que parara el coche
>> y jamás creería que ocurriera .
>> obstante , mientras que el señor Márquez
>> la entrevista comentó que "" a el
>> Me entristece mucho que la gente siga
>> cincuenta , lo que debería bastar para
>> la primera vez que se había denunciado
>> Desde que se empezó a
>> Dado que el número de
>> bien , mientras que el avistamiento provocó
>> Es esencial que se exploren nuevos

",0,si,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",en mi vida hoy en día: (sino que) funciona como un pilar de mi existencia,sino que,"IHL1_3 - sino que
>> la globalización , sino que tengamos cuidado con

",0,,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",se desmoronaría como si hubiera [sido] tragado por un agujero negro,,,0,sido,"IHL1_3 - sido
>> eso , como es un concepto centrado
>> Es absurdo que alguien
>> y que su ser ha mejorado la

IHL1_4 - sido
>> los espectadores que fueron testigos de lo
>> Uno de ellos fue Jorge Márquez ,
>> señor Márquez no fue el único de
>> Una de ellas es la señora Velázquez
>> No fue la primera vez
>> tal hipótesis no sea tan inalcanzable como
>> de Barcelona , es importante recordar que
>> Es esencial que se

",0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",no me parece una idea inteligente (que complique) [complicar] excesivamente las cosas,que complique,,0,complicar,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","(para) [como] referencia, Mam Tor significa ""la colina maternal""",para,"IHL1_3 - para
>> globalización es beneficiosa para todos , porque
>> Para concluir , estoy
>> de forma justa para que prevengamos que

IHL1_4 - para
>> la mejor vista para observar el increíble
>> sucedido tenía prisa para llevar a sus
>> de vida extraterrestre para que se convierta
>> que debería bastar para demostrar que los
>> que aparezca , para que se pueda

",1,como,"IHL1_3 - como
>> a la cabeza como un tema polémico
>> Por eso , como es un concepto
>> Como se ha mencionado
>> a comunidades , como en África ,

IHL1_4 - como
>> durante doce años como catedrática de física
>> sea tan inalcanzable como antes .

",4,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el (azul) cielo [azul] me caliente lo suficiente como para que me sienta contenta,azul,,0,azul,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",a pesar del fuerte viento que intenta (empujarme) [impedirme] avanzar,empujarme,,0,impedirme,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el cielo juega con el sol durante (finos) [espléndidos] días como hoy,finos,,0,espléndidos,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",detrás de las nubes (alcochadas) [acolchadas],alcochadas,,0,acolchadas,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","no obstante, siempre triunfa (el) [la] esfera de fuego",el,"IHL1_3 - el
>> Indudablemente , la globalización sigue a
>> concepto centrado en el crecimiento financiero y
>> La conferante se moja
>> anteriormente , aunque la globalización ha visto
>> alguien diga que la globalización es beneficiosa
>> gente contaría que la globalización de hecho
>> Sin embargo , la globalización , después
>> de acuerdo con la conferante con que
>> , podemos distribuir la riqueza , de

IHL1_4 - el
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",0,la,"IHL1_3 - la
>> Indudablemente , la globalización sigue a
>> concepto centrado en el crecimiento financiero y
>> La conferante se moja
>> anteriormente , aunque la globalización ha visto
>> alguien diga que la globalización es beneficiosa
>> gente contaría que la globalización de hecho
>> Sin embargo , la globalización , después
>> de acuerdo con la conferante con que
>> , podemos distribuir la riqueza , de

IHL1_4 - la
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",este clima apacible me (queda) [sienta] muy bien,queda,"IHL1_4 - queda
>> los barceloneses se quedaron perplejos tras ver
>> Me quedé sin palabras ,
>> gente que se quedaron asombrados .

",0,sienta,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",hasta que se alcanza (al) [el] horizonte donde el verde se encuentra con el azul,alcochadas,"IHL1_3 - a el
>> la globalización sigue a la cabeza como
>> que nunca debido a la mal distribución
>> que necesitemos aprovechar a el máximo de

IHL1_4 - a el
>> avistamiento tuvo lugar a las 8:30h de
>> comentó que "" a el ver el

",0,el,"IHL1_3 - el
>> Indudablemente , la globalización sigue a
>> concepto centrado en el crecimiento financiero y
>> La conferante se moja
>> anteriormente , aunque la globalización ha visto
>> alguien diga que la globalización es beneficiosa
>> gente contaría que la globalización de hecho
>> Sin embargo , la globalización , después
>> de acuerdo con la conferante con que
>> , podemos distribuir la riqueza , de

IHL1_4 - el
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",3,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",(mostrando) [mostrándose] la belleza el uno al otro en su contraste,mostrando,"IHL1_4 - mostrando
>> los astrónomos han mostrado mucho entusiasmo hacia

",0,mostrándose,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",un camino de piedrita me lleva a escalar para [disfrutar de] las vistas en toda su amplitud,,,0,disfrutar de,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",un camino de piedrita me lleva a escalar para disfrutar de las vistas en (expansión) [toda su amplitud],expansión,,0,toda su amplitud,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el (puro) aire [puro] me llena los pulmones,puro,,0,puro,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",el aire puro [me] llena los pulmones,,,0,me,"IHL1_3 - me
>> las oportunidades que nos trae , de
>> ochenta , no nos ha traido nada
>> las oportunidades que nos trae la globalización

IHL1_4 - me
>> "" Mis hijos me decían que parara
>> Me quedé sin palabras
>> ver el OVNI me extasió porque llevo
>> "" Me entristece mucho que

",7,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']","el aire puro me llena los pulmones, que [se] expanden como si se estuvieran volviendo a llenar",,,0,se,"IHL1_3 - se
>> entidades que no se las beneficia .
>> La conferante se moja en decir
>> Como se ha mencionado anteriormente

IHL1_4 - se
>> , los barceloneses se quedaron perplejos tras
>> el año , se entrevistaron a algunos
>> Uno de ellos fue Jorge Márquez
>> Comentó que no se creía lo que
>> y mis hijos se pusieron inmediatamente pálidos
>> no pudo creer lo que vieron sus
>> Una de ellas es la señora
>> extraterrestre para que se convierta en una
>> gente siga sintiendo se amenazada por esta
>> años cincuenta , lo que debería bastar
>> primera vez que se había denunciado un
>> Desde que se empezó a informar
>> Es esencial que se exploren nuevos conceptos

",7,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",con cada respiro [me] viene una sensación de tranquilidad incomparable,,,0,me,"IHL1_3 - me
>> las oportunidades que nos trae , de
>> ochenta , no nos ha traido nada
>> las oportunidades que nos trae la globalización

IHL1_4 - me
>> "" Mis hijos me decían que parara
>> Me quedé sin palabras
>> ver el OVNI me extasió porque llevo
>> "" Me entristece mucho que

",7,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",[puesto] que a mi alma le vale la pena subir,,,0,puesto,"IHL1_3 - puesto
>> un aumento en puestos de trabajo ,

",0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",puesto que [a] mi alma le vale la pena subir,,,0,a,"IHL1_3 - a
>> la globalización sigue a la cabeza como
>> manejar esos desafíos a medida que aprovechamos
>> que continua dañar a comunidades , como
>> A continuación , alguna
>> que nunca debido a la mal distribución
>> que necesitemos aprovechar a el máximo de

IHL1_4 - a
>> por el cielo a plena luz de
>> avistamiento tuvo lugar a las 8:30h de
>> , se entrevistaron a algunos de los
>> prisa para llevar a sus hijos a
>> comentó que "" a el ver el
>> simplemente se niegue a creer la ""
>> que se empezó a informar aproximadamente desde
>> , los lleva a concluir cada vez

",0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",puesto que a mi alma [le] vale la pena subir,,,0,le,"IHL1_3 - le
>> entidades que no se las beneficia .
>> La conferante se moja en decir
>> Como se ha mencionado anteriormente

IHL1_4 - le
>> , los barceloneses se quedaron perplejos tras
>> el año , se entrevistaron a algunos
>> Uno de ellos fue Jorge Márquez
>> Comentó que no se creía lo que
>> y mis hijos se pusieron inmediatamente pálidos
>> no pudo creer lo que vieron sus
>> Una de ellas es la señora
>> extraterrestre para que se convierta en una
>> gente siga sintiendo se amenazada por esta
>> años cincuenta , lo que debería bastar
>> primera vez que se había denunciado un
>> Desde que se empezó a informar
>> Es esencial que se exploren nuevos conceptos

",0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",puesto que a mi alma le vale la pena (de) subir,de,"IHL1_3 - de
>> medida que aprovechamos de algunas de las
>> aumento en puestos de trabajo , inversión
>> que la globalización de hecho tiene un
>> globalización , después de los años ochenta
>> , estoy totalmente de acuerdo con la
>> De esta manera ,

IHL1_4 - de
>> pasado , 28 de julio , los
>> a las 8:30h de la mañana .
>> que estuvieron cerca de el sitio de
>> Después de el evento probablemente
>> Uno de ellos fue Jorge
>> fue el único de Barcelona que no
>> Una de ellas es la
>> en la lógica de la existencia de
>> extraterrestres existen fuera de las películas de
>> denunciado un avistaje de tipo extraterrestre .
>> hacia la posibilidad de que haya otra
>> que el número de "" justificaciones ""
>> entre la comunidad de Barcelona , es

",1,,,0,0
IHL1,IHL1_2,"['IHL1_3', 'IHL1_4']",sin mencionar las vistas panorámicas que abruman (a) los ojos,a,"IHL1_3 - a
>> la globalización sigue a la cabeza como
>> manejar esos desafíos a medida que aprovechamos
>> que continua dañar a comunidades , como
>> A continuación , alguna
>> que nunca debido a la mal distribución
>> que necesitemos aprovechar a el máximo de

IHL1_4 - a
>> por el cielo a plena luz de
>> avistamiento tuvo lugar a las 8:30h de
>> , se entrevistaron a algunos de los
>> prisa para llevar a sus hijos a
>> comentó que "" a el ver el
>> simplemente se niegue a creer la ""
>> que se empezó a informar aproximadamente desde
>> , los lleva a concluir cada vez

",0,,,0,0
IHL1,IHL1_3,['IHL1_4'],"no nos ha (traido) [traído] nada más que desafíos severos, una falta de paz y gente más pobre",traido,,0,traído,,0,0
IHL1,IHL1_3,['IHL1_4'],es un concepto centrado en el crecimiento financiero y [el] desarrollo industrial,,,0,el,"IHL1_4 - el
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",2,0
IHL1,IHL1_3,['IHL1_4'],la conferenciante toma partido (en) [al] decir que necesitamos,en,"IHL1_4 - en
>> aterrizando los extraterrestres en la Tierra ?
>> catedrática de física en la Universidad de
>> llevo años trabajando en la lógica de
>> otra vida inteligente en el universo .

",0,al,"IHL1_4 - a el
>> sus hijos a la escuela .

",0,0
IHL1,IHL1_3,['IHL1_4'],que no pueden asimilar (con) el grandísimo crecimiento,con,,0,,,0,0
IHL1,IHL1_3,['IHL1_4'],estoy totalmente de acuerdo con la conferenciante (con) [en] que necesitamos aprovechar,con,,0,en,"IHL1_4 - en
>> aterrizando los extraterrestres en la Tierra ?
>> catedrática de física en la Universidad de
>> llevo años trabajando en la lógica de
>> otra vida inteligente en el universo .

",0,0
IHL1,IHL1_3,['IHL1_4'],debido a la (mal) [mala] distribución de la riqueza,mal,,0,mala,,0,0
IHL1,IHL1_3,['IHL1_4'],y que su (ser) [existencia] ha mejorado la división del trabajo,ser,"IHL1_4 - ser
>> los espectadores que fueron testigos de lo
>> Uno de ellos fue Jorge Márquez ,
>> señor Márquez no fue el único de
>> Una de ellas es la señora Velázquez
>> No fue la primera vez
>> tal hipótesis no sea tan inalcanzable como
>> de Barcelona , es importante recordar que
>> Es esencial que se

",0,existencia,"IHL1_4 - existencia
>> lógica de la existencia de vida extraterrestre

",1,0
IHL1,IHL1_3,['IHL1_4'],a causa de los países (desarollados) [desarrollados],desarollados,,0,desarrollados,,0,0
IHL1,IHL1_3,['IHL1_4'],es un acontecimiento perjudicial que (continua dañar) [sigue dañando] a muchas comunidades,continua dañar,,0,sigue dañando,,0,0
IHL1,IHL1_3,['IHL1_4'],a medida que aprovechamos (de) algunas de las oportunidades,de,"IHL1_4 - de
>> pasado , 28 de julio , los
>> a las 8:30h de la mañana .
>> que estuvieron cerca de el sitio de
>> Después de el evento probablemente
>> Uno de ellos fue Jorge
>> fue el único de Barcelona que no
>> Una de ellas es la
>> en la lógica de la existencia de
>> extraterrestres existen fuera de las películas de
>> denunciado un avistaje de tipo extraterrestre .
>> hacia la posibilidad de que haya otra
>> que el número de "" justificaciones ""
>> entre la comunidad de Barcelona , es

",0,,,0,0
IHL1,IHL1_3,['IHL1_4'],(la) [el] capital (media) [medio] de cada país,"la, media","IHL1_4 - la
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",0,"el, medio","IHL1_4 - el
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",0,0
IHL1,IHL1_3,['IHL1_4'],la (conferante) [conferenciante],conferante,,0,conferenciante,,0,0
IHL1,IHL1_3,['IHL1_4'],"indudablemente, la globalización sigue a la cabeza (como un tema polémico) [de la polémica]",como un tema polémico,,0,de la polémica,,0,0
IHL1,IHL1_3,['IHL1_4'],es un concepto centrado en el crecimiento financiero y el (desarollo) [desarrollo] industrial,desarollo,,0,desarrollo,,0,0
IHL1,IHL1_3,['IHL1_4'],no es sorprendente que haya tantas entidades que no se (las beneficia) [benefician],las beneficia,,0,benefician,,0,0
IHL1,IHL1_3,['IHL1_4'],no es sorprendente que haya tantas entidades que no se benefician [de este proceso],,,0,de este proceso,,0,0
IHL1,IHL1_3,['IHL1_4'],la conferenciante (se moja) [toma partido] al decir que necesitamos,se moja,,0,toma partido,,0,0
IHL1,IHL1_3,['IHL1_4'],manejar (esos) [estos] desafíos a medida que aprovechamos,esos,,0,estos,"IHL1_4 - estos
>> se amenazada por esta posibilidad , o
>> se pueda evaluar estas nuevas ideas .

",2,0
IHL1,IHL1_3,['IHL1_4'],algunas de las oportunidades que nos trae [la globalización] de forma responsable,,,0,la globalización,,0,0
IHL1,IHL1_3,['IHL1_4'],la globalización ha (visto) [propiciado] un aumento en puestos de trabajo,visto,"IHL1_4 - visto
>> quedaron perplejos tras ver un OVNI volando
>> la vista y vi el objeto volando
>> Nunca había visto semejante cosa ,
>> creer lo que vieron sus ojos ,
>> "" a el ver el OVNI me

",0,propiciado,,0,0
IHL1,IHL1_3,['IHL1_4'],"puestos de trabajo, inversión de riqueza (y) [e] integración de servicios",y,"IHL1_4 - y
>> "" Y entonces , levanté
>> semejante cosa , y jamás creería que
>> sin palabras , y mis hijos se
>> de la sociedad y obtenga el reconocimiento
>> "" La ciencia y los descubrimientos espaciales
>> , los científicos y los astrónomos han
>> provocó mucho alboroto y opiniones distintas entre

",0,e,,0,0
IHL1,IHL1_3,['IHL1_4'],(la) [lo] cual significa que subsisten con alrededor de 1$ al día,la,"IHL1_4 - la
>> ¿ Están aterrizando los extraterrestres en la
>> El sábado pasado ,
>> El avistamiento tuvo lugar
>> Los ciudadanos que estuvieron
>> Después de el evento probablemente más
>> sus hijos a la escuela .
>> decían que parara el coche "" ,
>> entonces , levanté la vista y vi
>> , mientras que el señor Márquez no
>> de ellas es la señora Velázquez ,
>> Durante la entrevista comentó que
>> entristece mucho que la gente siga sintiendo
>> "" La ciencia y los
>> No fue la primera vez que
>> setenta años , los científicos y los
>> Dado que el número de ""
>> , mientras que el avistamiento provocó mucho

",0,lo,"IHL1_4 - lo
>> , los barceloneses se quedaron perplejos tras
>> el año , se entrevistaron a algunos
>> Uno de ellos fue Jorge Márquez
>> Comentó que no se creía lo que
>> y mis hijos se pusieron inmediatamente pálidos
>> no pudo creer lo que vieron sus
>> Una de ellas es la señora
>> extraterrestre para que se convierta en una
>> gente siga sintiendo se amenazada por esta
>> años cincuenta , lo que debería bastar
>> primera vez que se había denunciado un
>> Desde que se empezó a informar
>> Es esencial que se exploren nuevos conceptos

",3,0
